average_masked_max,average_masked_mean,average_masked_min,average_masked_stdDev,average_max,average_mean,average_min,average_stdDev,cat,cf_cvg_max,cf_cvg_mean,cf_cvg_min,cf_cvg_stdDev,cvg_max,cvg_mean,cvg_min,cvg_stdDev,dpto_ccdgo,dpto_cnmbr,fid,image_date,maximum_max,maximum_mean,maximum_min,maximum_stdDev,median_masked_max,median_masked_mean,median_masked_min,median_masked_stdDev,median_max,median_mean,median_min,median_stdDev,minimum_max,minimum_mean,minimum_min,minimum_stdDev,mpio_ccdgo,mpio_cdpmp,mpio_cnmbr,mpio_crslc,mpio_nano,mpio_narea,mpio_tipo,selected_m
3.3030714988708496,0.01866971533430298,0.0,0.17049142281447044,3.3030714988708496,-0.0009181448140880669,-0.21949532628059387,0.18066165724162295,15,38,27.720139440344433,16,3.8196018968428436,195,190.06644179421994,182,3.5714055362376413,05,ANTIOQUIA,274,20160101,5.4918389320373535,0.13181522047913088,-0.21949532628059387,0.3063736065818006,3.4384212493896484,0.017671626791858772,0.0,0.17380802194306005,3.4384212493896484,-0.01596047377453974,-0.21949532628059387,0.1861536359679054,2.1633455753326416,-0.12803518036377015,-0.37272247672080994,0.1047919619548055,055,5055,ARGELIA,Ordenanza 19 de Diciembre 5 de 1960,2023,245.341782336,MUNICIPIO,T
19.317062377929688,1.188116950064308,0.0,2.596496705085451,19.317062377929688,1.4732330481839944,0.015065559186041355,2.4882452045507937,17,45,34.53309118682167,24,4.267667249742563,196,194.26925563815135,189,1.5592177168744337,05,ANTIOQUIA,71,20160101,33.19789505004883,2.29306553058872,0.12232893705368042,4.1284389541858655,24.47749137878418,1.227795280739206,0.0,2.8094405161689706,24.47749137878418,1.5000253493711166,-0.03582971543073654,2.710170467986549,10.94737720489502,0.7757682831064036,-0.1397148221731186,1.274536235371171,079,5079,BARBOSA,1812,2023,205.641781194,MUNICIPIO,T
1.7603590488433838,0.0169237041194819,0.0,0.12807521573696978,1.7603590488433838,0.060250014740476344,-0.09300388395786285,0.13528806760394263,20,45,35.40471225711866,27,3.5842222413756284,197,196.75280214364602,196,0.43996236235138036,05,ANTIOQUIA,791,20160101,6.270862579345703,0.27931960964150226,-0.03410009667277336,0.4074742648383636,1.3164029121398926,0.013225544620881,0.0,0.0953332519216172,1.3164029121398926,0.026396887264341463,-0.12675100564956665,0.11345264268533566,0.2504599690437317,-0.10055484945209672,-0.26643314957618713,0.06401766183394837,091,5091,BETANIA,Ordenanza 42 del 24 de Abril de 1920,2023,180.524926983,MUNICIPIO,T
3.419309377670288,0.028004833405145715,0.0,0.19596336808313125,28.580076217651367,0.11999208591360364,-0.12331344932317734,1.115467442661254,21,51,40.436877664718835,25,3.2513973098848075,197,196.46392328334235,195,0.5350180817321731,05,ANTIOQUIA,68,20160101,118.21219635009766,0.49836292459263365,-0.002498056972399354,4.460516671887181,3.096167802810669,0.025385472601392515,0.0,0.17749472567960772,3.096167802810669,0.04756093630000821,-0.10845542699098587,0.18298967283604106,1.2512987852096558,-0.12221510916007909,-0.393330842256546,0.0992856564133405,093,5093,BETULIA,Decreto departamental 629 del 28 de Enero de 1884,2023,262.367502259,MUNICIPIO,T
7.400335788726807,0.08299413061553085,0.0,0.49118159439802744,7.400335788726807,0.1481176551525637,-0.1282082498073578,0.4909962202353931,22,48,36.39286113680957,22,3.652434278120903,197,195.95509829237957,194,0.7398345605352968,05,ANTIOQUIA,91,20160101,11.86706829071045,0.4449098052433638,-0.009139761328697205,0.9783048612406401,8.976909637451172,0.08169341024362493,0.0,0.5132081312030923,8.976909637451172,0.1243545760999155,-0.1526368260383606,0.5136438524233202,1.3385871648788452,-0.06926989456902405,-0.34394097328186035,0.14525379886703377,101,5101,CIUDAD BOLÍVAR,1869,2023,263.786647595,MUNICIPIO,T
31.97466278076172,0.15233557306883933,0.0,1.7411431490458058,31.97466278076172,0.20838439656996174,-0.11423203349113464,1.7389680338037372,23,63,47.79297267334989,34,4.333461819519212,197,196.13182455608418,194,1.0169643192796651,05,ANTIOQUIA,125,20160101,76.62835693359375,0.5363156201148357,0.004655737429857254,3.931457964753472,28.078784942626953,0.14390079629886693,0.0,1.6110005782862258,28.078784942626953,0.19284548431921283,-0.15492932498455048,1.6086803551410553,14.625897407531738,-0.0046490307119634346,-0.3077583611011505,0.743747911295404,107,5107,BRICEÑO,Ordenanza 27 de Noviembre 26 de 1980,2023,376.346755879,MUNICIPIO,T
3.3549282550811768,0.01082841715017707,0.0,0.11677434189453048,3.3549282550811768,0.030129064019964617,-0.11490649729967117,0.1258126013279456,25,61,45.28717896341976,28,5.377370709640679,196,194.95399495034707,191,0.8630056337883274,05,ANTIOQUIA,793,20160101,5.356832504272461,0.20129642862729388,0.002107003005221486,0.20272065302615005,3.8738598823547363,0.011195067050574832,0.0,0.12544073626732113,3.8738598823547363,0.020317265670897106,-0.18964643776416779,0.13760161531504525,2.2021310329437256,-0.12413237934064039,-0.36136865615844727,0.0975254041461897,120,5120,CÁCERES,Decreto departamental 160 del 16 de Marzo de 1903,2023,1873.73390115,MUNICIPIO,T
4.910887718200684,0.023222377039506602,0.0,0.24078624263450907,4.910887718200684,0.015612577369936338,-0.14602309465408325,0.24597070290700299,26,58,44.47148614811941,31,4.331948354217801,197,197.0,197,0.0,05,ANTIOQUIA,795,20160101,7.0514817237854,0.20816985606816862,-0.08371125906705856,0.3574598976933527,5.007784366607666,0.02251622173003641,0.0,0.23555560801987546,5.007784366607666,0.011506274989201471,-0.18841557204723358,0.24236734514059782,2.4179911613464355,-0.15205213039980794,-0.3742353022098541,0.12093577677252025,125,5125,CAICEDO,Decreto 1303 de Noviembre 27 de 1908,2023,200.129882946,MUNICIPIO,T
27.1336669921875,1.2507094509224839,0.0,3.2249335776340895,27.1336669921875,1.4672008250809565,-0.008534724824130535,3.151392077172193,27,47,37.715459297983564,23,4.392246015341082,196,196.0,196,0.0,05,ANTIOQUIA,70,20160101,35.178890228271484,2.1107666272757535,0.11697373539209366,4.383809345621121,30.705333709716797,1.2512228035887882,0.0,3.343800329810161,30.705333709716797,1.4526577437338204,0.026971451938152313,3.2774988579221462,19.730274200439453,0.8909199688823799,-0.22831125557422638,1.9288642062737562,129,5129,CALDAS,Ordenanza 01 del 20 de Noviembre de 1848,2023,132.796551084,MUNICIPIO,T
2.3654937744140625,0.013148602760691732,0.0,0.11491827263852948,2.3654937744140625,0.033662110286916035,-0.05792440101504326,0.1188378361033641,28,58,45.91629966095967,29,4.646620816559537,196,195.96257885663167,194,0.26782048927406127,05,ANTIOQUIA,796,20160101,6.160115718841553,0.17978411617487855,0.009601587429642677,0.29374215916969937,2.444948673248291,0.01168389080822154,0.0,0.10892295302118667,2.444948673248291,0.024107933298236506,-0.08017753064632416,0.11530183204465778,0.626726508140564,-0.1214781884742424,-0.3499307334423065,0.07352659590417461,134,5134,CAMPAMENTO,1835,2023,232.191767256,MUNICIPIO,T
3.8434760570526123,0.028539033668465955,0.0,0.19550297542688028,3.8434760570526123,0.03657939322587747,-0.11625567823648453,0.2042329064924127,29,71,49.280275563775504,30,8.164097946480261,198,196.83874479525997,196,0.37075966763575285,05,ANTIOQUIA,798,20160101,6.5453925132751465,0.23535918966195177,0.02261953614652157,0.37806053256944805,5.342771530151367,0.029094555684150678,0.0,0.21748707605421552,5.342771530151367,0.0399399759675756,-0.15203891694545746,0.2257730673088301,1.4679538011550903,-0.10904565679081024,-0.3257615864276886,0.1006393356604058,138,5138,CAÑASGORDAS,1855,2023,364.832359366,MUNICIPIO,T
20.484088897705078,0.2855739390589242,0.0,1.2707680712793052,20.484088897705078,0.3892692814232782,-0.070452481508255,1.2549107872138128,32,62,47.41235964884014,31,6.267309502992707,196,193.6835648158803,190,1.2624182541601399,05,ANTIOQUIA,800,20160101,34.913902282714844,0.8043709541455345,0.00676129013299942,2.202801478688755,21.596508026123047,0.2840804513252901,0.0,1.3031333014564752,21.596508026123047,0.3744509761623917,-0.06518752872943878,1.290225463671243,9.636528968811035,0.09278601503464143,-0.2743518054485321,0.5799273753669499,147,5147,CAREPA,Ordenanza 7 de Diciembre 15 de 1983,2023,387.286730615,MUNICIPIO,T
28.676651000976562,0.8066250576924707,-1.5,2.515776075236792,28.676651000976562,0.8830780358969365,-1.5,2.50297602002682,33,34,21.4215117382375,8,4.052656471026712,193,186.18669005739426,183,2.556841854914252,05,ANTIOQUIA,117,20160101,43.30983352661133,1.214368025499591,-1.5,3.3457896428215435,36.63323974609375,0.8053831763919599,-1.5,2.570658202086913,36.63323974609375,0.8652110923755364,-1.5,2.5629753667278474,24.40172004699707,0.510531966102824,-1.5,1.7413194259965983,148,5148,EL CARMEN DE VIBORAL,1814,2023,423.6550964,MUNICIPIO,T
21.362037658691406,0.14009710310895218,0.0,1.0819007561026326,21.362037658691406,0.18746515832419858,-0.07726126164197922,1.0797947505775178,35,61,48.29959044636312,32,5.406092806456929,196,193.80066024105113,187,2.1085475994103664,05,ANTIOQUIA,321,20160101,35.39247131347656,0.43658513012924566,0.009371558204293251,1.6862654141598836,23.349069595336914,0.1363196768668267,0.0,1.0731851996015136,23.349069595336914,0.1764545656633858,-0.16221883893013,1.070967214331279,15.691702842712402,-0.016531485550796636,-0.3296278715133667,0.7024001124613741,154,5154,CAUCASIA,1942,2023,1429.08227891,MUNICIPIO,T
20.04292106628418,0.12316930491770486,0.0,1.0925511779016481,20.04292106628418,0.1772493411138042,-0.07081356644630432,1.0903647357102249,36,66,49.772263515016114,28,6.260204699082853,196,192.990686882564,185,1.940149279156422,05,ANTIOQUIA,801,20160101,41.08351516723633,0.4615696248080638,-0.008666385896503925,2.2199482780093964,19.988161087036133,0.12116286759219176,0.0,1.0853906955652417,19.988161087036133,0.17119307127892064,-0.11184988915920258,1.0835859706498245,9.370471000671387,-0.04287986742053627,-0.33815231919288635,0.49038185600430834,172,5172,CHIGORODÓ,Ordenanza 52 del 27 de Abril de 1915,2023,721.682645254,MUNICIPIO,T
4.1753034591674805,0.265449009110495,0.0,0.615303691851685,4.1753034591674805,0.3621917361254859,-0.018481925129890442,0.583248040732577,37,46,37.08918846871548,27,3.434563551051541,187,184.12079667923382,182,1.2311420700994373,05,ANTIOQUIA,826,20160101,7.528881549835205,0.6639450207808244,0.02951538749039173,1.060678273829025,4.781609535217285,0.2513223094232597,0.0,0.6030858807879765,4.781609535217285,0.34268603833605965,-0.05300234258174896,0.5752177813816675,1.8521872758865356,0.0933374719845329,-0.14695453643798828,0.2664557823256174,190,5190,CISNEROS,Ordenanza 11 del 13 de Abril de 1923,2023,46.884779516,MUNICIPIO,T
6.119499206542969,0.06167959029498041,0.0,0.37642161250323,6.119499206542969,0.17801520306066407,-0.13893216848373413,0.3805912109907883,38,36,27.42567897941948,19,2.90567029041301,192,185.7663169904135,181,2.4867226466925962,05,ANTIOQUIA,804,20160101,9.284201622009277,0.34354828463561343,-0.13893216848373413,0.610579651062211,7.214681625366211,0.06034117011700481,0.0,0.3838122927206961,7.214681625366211,0.1569084103972452,-0.18792831897735596,0.39245275814705727,3.2664287090301514,0.017471614621781203,-0.26543089747428894,0.21593451748740325,197,5197,COCORNÁ,1864,2023,241.142177437,MUNICIPIO,T
11.432438850402832,0.04771173927236258,0.0,0.47036426933437514,11.432438850402832,0.10675968240087012,-0.07604295760393143,0.46750824047022344,40,50,38.69348650714668,25,3.8769379012116327,197,196.99306967821968,196,0.1152198068198403,05,ANTIOQUIA,129,20160101,12.94848918914795,0.3289316631752907,-0.049230094999074936,0.6408278873470019,11.204620361328125,0.04691546184050016,0.0,0.4697800342897689,11.204620361328125,0.08679945178338241,-0.09729823470115662,0.46978949381610835,9.766324043273926,-0.07987238361809934,-0.3548893332481384,0.3289950954301605,209,5209,CONCORDIA,1848,2023,247.880390496,MUNICIPIO,T
35.72762680053711,6.3444019894480395,0.0,5.851098742660299,35.72762680053711,6.389391287295536,0.24891169369220734,5.789516172481174,41,48,38.04496275041462,26,4.2571064406370605,196,195.46658067233523,195,0.4980207740212851,05,ANTIOQUIA,74,20160101,44.37983322143555,8.9189373276951,0.38291308283805847,8.145029311006502,38.19162368774414,6.303004062115809,0.0,6.029559609348184,38.19162368774414,6.343243425528747,0.21555915474891663,5.975906251973986,24.704368591308594,4.511730202429884,0.10687527805566788,4.216807655275561,212,5212,COPACABANA,1812,2023,67.8568045618,MUNICIPIO,T
3.593637704849243,0.003996346605856214,0.0,0.07960135456363662,3.593637704849243,0.006228536341983187,-0.11319486796855927,0.090867229713055,42,75,45.80918370417516,24,11.244309658115778,197,193.29890922254975,184,4.373098636369333,05,ANTIOQUIA,807,20160101,5.615009307861328,0.18249531941905991,-0.004704265855252743,0.15629681016573468,3.865849018096924,0.0037423726594874997,0.0,0.07607070120484535,3.865849018096924,0.004803881321339192,-0.1675695776939392,0.09157130852648884,1.2213129997253418,-0.1405743942631159,-0.4059363305568695,0.06167767159064747,234,5234,DABEIBA,1887,2023,1957.26270789,MUNICIPIO,T
15.466078758239746,0.2595744717309571,0.0,1.1837943422757546,15.466078758239746,0.44802409656686226,-0.045716989785432816,1.1544084274134887,43,44,32.352471648160595,17,4.344403481308176,196,195.24072391038035,191,1.3360377282197542,05,ANTIOQUIA,77,20160101,25.111770629882812,0.813205601757597,0.021765926852822304,2.0987547794587993,17.715892791748047,0.2539371375271603,0.0,1.218025626476767,17.715892791748047,0.43328100791251023,-0.10019632428884506,1.1920759483031313,9.555066108703613,0.16215038078261082,-0.22427111864089966,0.5811146312086027,237,5237,DONMATÍAS,1814,2023,203.320803593,MUNICIPIO,T
2.889364004135132,0.039830108238560834,0.0,0.23205212101429137,2.889364004135132,0.17284719160821194,-0.07401019334793091,0.23861672979131313,44,55,44.70414752429501,27,5.292089097072521,197,196.8118682078231,195,0.44450995638279106,05,ANTIOQUIA,76,20160101,4.994882583618164,0.3800357958736897,-0.01611671783030033,0.4485983840648851,2.9964892864227295,0.03909094885863805,0.0,0.22932019541666065,2.9964892864227295,0.1695210737130781,-0.06833130121231079,0.2327820657557339,1.487116813659668,0.014041265794303648,-0.2326403111219406,0.15705770615510578,240,5240,EBÉJICO,1833,2023,237.743451478,MUNICIPIO,T
16.443552017211914,0.049056640969341966,0.0,0.5437059923223494,16.443552017211914,0.08876859547409757,-0.1275714635848999,0.5462533265402887,45,48,32.792455078961524,17,4.384929417607753,197,192.86345623830644,182,3.121847602810051,05,ANTIOQUIA,806,20160101,32.07326126098633,0.2558331858171707,-0.09544896334409714,1.0136421780176303,14.452610969543457,0.04704622921410635,0.0,0.5036766031931786,14.452610969543457,0.07650873193600134,-0.16542445123195648,0.5077611390553187,9.32432746887207,-0.07938369407399208,-0.4185715913772583,0.27961509103192145,250,5250,EL BAGRE,Ordenanza 22 de Octubre 30 de 1979,2023,1560.24755631,MUNICIPIO,T
15.625330924987793,0.15948393638164146,0.0,1.1021444148318946,15.625330924987793,0.22271225845714332,-0.09236456453800201,1.0970459572715325,46,46,35.39977912525262,22,4.536858855846945,197,195.70793273738832,195,0.486918771699193,05,ANTIOQUIA,78,20160101,39.308292388916016,0.5258294586595339,-0.0010982962558045983,2.1940859503555554,21.57146453857422,0.16903743861966855,0.0,1.2964617202326052,21.57146453857422,0.22744526942066232,-0.1789563149213791,1.2925927701525628,6.75818395614624,-0.03057513983318293,-0.27961868047714233,0.4380898887592403,264,5264,ENTRERRÍOS,Decreto departamental del 25 de Mayo de 1835,2023,214.195945828,MUNICIPIO,T
9.78873348236084,0.11884383775669188,0.0,0.5966042308609546,9.78873348236084,0.2000345929244179,-0.13927915692329407,0.5962823846422541,48,42,32.795915204204576,22,3.5315870586482307,196,195.80400659428923,195,0.39325589402458455,05,ANTIOQUIA,81,20160101,11.290565490722656,0.4026390718310479,-0.08994937688112259,0.767223402534983,9.894845962524414,0.11220070018737303,0.0,0.568969191350034,9.894845962524414,0.1761439736183584,-0.12279511243104935,0.5748795401520994,9.00515365600586,0.043868159782170076,-0.2912406921386719,0.4476153621075484,282,5282,FREDONIA,Decreto departamental del 2 de Octubre de 1830,2023,253.760538519,MUNICIPIO,T
4.570714950561523,0.013073050515742477,0.0,0.16357830470410337,4.570714950561523,0.017764206513852382,-0.11486563086509705,0.1696778300572899,49,65,41.17712415897171,22,6.9978744818908,197,195.20932210005301,184,2.952796557419918,05,ANTIOQUIA,134,20160101,10.220951080322266,0.18098313606135863,-0.03141861781477928,0.3386607134444752,5.325921535491943,0.012868038365517366,0.0,0.16807640328076548,5.325921535491943,0.017820514208870947,-0.11907513439655304,0.17381734812192617,1.3180345296859741,-0.13266276166624139,-0.36661282181739807,0.06676080535746735,284,5284,FRONTINO,1859,2023,1384.19329471,MUNICIPIO,T
6.512338161468506,0.07682279618566223,0.0,0.4446402862638704,6.512338161468506,0.11063920271592252,-0.09488231688737869,0.44209644275214105,52,46,34.757379117781284,22,4.350191697499058,195,191.00249953016348,186,2.0810188347010654,05,ANTIOQUIA,808,20160101,14.565017700195312,0.31491467160884135,-0.015170792117714882,0.9948494706290251,6.766931533813477,0.07416355963175776,0.0,0.4393931790329768,6.766931533813477,0.09910825486833265,-0.09772554785013199,0.4389645042989303,3.4313948154449463,-0.05416585577162411,-0.2639942169189453,0.23665820059716827,310,5310,GÓMEZ PLATA,Ordenanza 26 del 20 de Mayo de 1903,2023,332.204628468,MUNICIPIO,T
7.6938347816467285,0.07012631622319904,0.0,0.500329349810948,7.6938347816467285,0.13550051289452164,-0.08288998156785965,0.4996950248623848,53,35,28.370624052278988,21,2.412580664005157,188,184.7067005929271,181,1.7257635360663022,05,ANTIOQUIA,98,20160101,13.1986083984375,0.32482898363007506,-0.03600148484110832,0.8842184149140295,7.665869235992432,0.06756365268675554,0.0,0.5012458809840856,7.665869235992432,0.11579574211976833,-0.10853154212236404,0.5027191160678974,6.058435440063477,-0.022504281400201186,-0.23995429277420044,0.27576443451664284,313,5313,GRANADA,1817,2023,190.225121307,MUNICIPIO,T
19.175207138061523,2.530288077403427,0.0,3.031792119976665,19.175207138061523,2.7802493790710687,0.27420634031295776,2.8545907484683513,55,42,28.854867829104055,18,4.247382581527986,196,195.89853862212948,194,0.3845183321690359,05,ANTIOQUIA,809,20160101,38.80464553833008,3.938602325835249,0.3177891671657562,4.403770632011478,19.76859474182129,2.53061688270185,0.0,3.0575406453257243,19.76859474182129,2.7705111064973518,0.21586154401302338,2.8897483278401985,12.57630443572998,1.9079672420698572,0.07849618047475815,1.9106259215903523,318,5318,GUARNE,1817,2023,151.843009904,MUNICIPIO,T
31.97466278076172,0.03879178830156197,0.0,0.7061781760143812,31.97466278076172,0.023239828779091254,-0.18656285107135773,0.7090848765703597,60,69,47.94404888628286,25,6.802320921219322,197,195.72078121926444,187,1.0603810570071894,05,ANTIOQUIA,103,20160101,76.62835693359375,0.23690479261254938,-0.09989063441753387,1.6212336402408585,28.078784942626953,0.03811409360424153,0.0,0.6765820823382719,28.078784942626953,0.019547921061898933,-0.20409972965717316,0.6802251743273899,14.625897407531738,-0.13626085334600047,-0.3534047603607178,0.2931697379896245,361,5361,ITUANGO,1857,2023,2841.11608763,MUNICIPIO,T
9.98814868927002,0.09959655376808613,0.0,0.6709308318443544,9.98814868927002,0.12686094115537053,-0.16596277058124542,0.6736092987163518,61,43,29.126047094812083,20,3.4081928772480867,197,195.62115175983067,194,0.6261746553553553,05,ANTIOQUIA,121,20160101,18.384397506713867,0.3121000519252578,-0.1130443811416626,1.1670292033894385,9.314356803894043,0.09518073107767983,0.0,0.6403555181106709,9.314356803894043,0.09971031985602011,-0.1597457081079483,0.6440474667823054,6.612346649169922,-0.02562901301043412,-0.3240421414375305,0.43547216246211085,364,5364,JARDÍN,Decreto departamental 118 de 1882,2023,201.199157761,MUNICIPIO,T
14.883495330810547,0.11205256025873786,0.0,0.7093014501214424,14.883495330810547,0.16759594907308017,-0.16950438916683197,0.7083463226632287,62,44,32.88636006837846,23,3.4819977345752102,196,195.45903397990517,194,0.5038112459386819,05,ANTIOQUIA,810,20160101,24.411264419555664,0.39763383767658395,-0.06247783079743385,1.103594845233032,14.240967750549316,0.11131459243438736,0.0,0.7000007955202937,14.240967750549316,0.1474728973722017,-0.16370318830013275,0.7025607411396563,7.569774627685547,0.0016335132127300862,-0.2545873522758484,0.3988826986393339,368,5368,JERICÓ,1852,2023,205.000675731,MUNICIPIO,T
35.06331253051758,2.455639337405557,0.0,4.623750901329784,35.06331253051758,2.5592926678845367,-0.06853500008583069,4.575694006284667,63,39,27.077580229293897,14,4.89700698701131,196,193.97779767474748,191,1.340572952931398,05,ANTIOQUIA,94,20160101,47.8194694519043,3.582058957447359,-0.004101128317415714,6.197729007880644,35.184326171875,2.3897480852733177,0.0,4.512345056886463,35.184326171875,2.4908068044095635,-0.07245828211307526,4.465982778468995,25.5052433013916,1.623739663402392,-0.15488190948963165,3.0215535842544274,376,5376,LA CEJA,1914,2023,132.719285332,MUNICIPIO,T
