clas_ccdgo,mpio_cdpmp,shape_area,average_mean,average_min,average_max,average_stddev,average_masked_mean,average_masked_min,average_masked_max,average_masked_stddev,cf_cvg_mean,cf_cvg_min,cf_cvg_max,cf_cvg_stddev,cvg_mean,cvg_min,cvg_max,cvg_stddev,maximum_mean,maximum_min,maximum_max,maximum_stddev,median_mean,median_min,median_max,median_stddev,median_masked_mean,median_masked_min,median_masked_max,median_masked_stddev,minimum_mean,minimum_min,minimum_max,minimum_stddev,year
1,5079,0.00022777558734,11.968434842427577,2.9891226291656494,19.317062377929688,4.082647133569378,11.968434842427577,2.9891226291656494,19.317062377929688,4.082647133569378,29.014743589743595,26,33,2.2686303518795943,195.98782051282055,195,196,0.2575393768119375,20.28162086942258,4.502931118011475,33.19789505004883,7.244896051769471,13.54294574841475,3.276625633239746,24.47749137878418,5.006571219237723,13.54294574841475,3.276625633239746,24.47749137878418,5.006571219237723,5.800908165214919,1.6313432455062866,10.94737720489502,2.213872223209748,2016
1,5091,3.059129476e-05,1.263878593034151,0.2980136275291443,1.7603590488433838,0.4506161069312403,1.2553231778897738,0.0,1.7603590488433838,0.5311190908185794,35.28708133971292,32,37,1.8070158058105128,196.74641148325355,196,197,0.4517539514539404,4.237368847194471,0.5771721601486206,6.270862579345703,1.7373997735639717,0.8815791030819906,0.2578420639038086,1.3164029121398926,0.3647902778771604,0.8741769385680057,0.0,1.3164029121398926,0.4245726800365899,0.1139906730021586,0.0035502761602401,0.220939815044403,0.0734760072180591,2016
1,5093,4.8829488416e-05,2.127576180117548,0.2223840504884719,3.419309377670288,1.0242016833548833,2.111115729250576,0.0,3.419309377670288,1.050595246838914,42.25528700906344,39,45,2.04494943258218,197.0,197,197,0.0,4.017130419566913,0.4586192369461059,5.756183624267578,1.846190157048658,1.8083849053188392,0.1907057464122772,3.096167802810669,0.9035025479638936,1.7942692231825832,0.0,3.096167802810669,0.9262590568956424,0.5814043463762073,0.085126519203186,1.2512987852096558,0.3170403532108703,2016
1,5101,0.000120051197196,3.6988643488536272,0.859677255153656,7.400335788726807,1.7766045363314915,3.6988643488536272,0.859677255153656,7.400335788726807,1.7766045363314915,39.52818627450981,34,43,3.28407124876154,195.03737745098044,195,196,0.2082988952298843,7.058402895416116,1.4412944316864014,11.86706829071045,2.986031105726127,3.9736200691219064,0.6342258453369141,8.976909637451172,2.1171344724341767,3.9736200691219064,0.6342258453369141,8.976909637451172,2.1171344724341767,0.6731949784683395,0.2276887148618698,1.2046895027160645,0.2574304694233908,2016
1,5107,4.0836952569e-05,1.7059740951307607,0.250203013420105,2.0086703300476074,0.5491382436236125,1.7059740951307607,0.250203013420105,2.0086703300476074,0.5491382436236125,49.30122591943959,46,53,2.070196678027062,197.0,197,197,0.0,3.695419822390568,0.4973854720592499,5.287718296051025,1.3702214698242527,1.588486090224178,0.3588228523731231,1.83869206905365,0.5001810332822276,1.588486090224178,0.3588228523731231,1.83869206905365,0.5001810332822276,0.6454793714808916,-0.0264697596430778,0.8041098713874817,0.268881577874012,2016
1,5120,0.000135617783096,1.619222365535804,0.4145870208740234,2.716132879257202,0.642341904700071,1.619222365535804,0.4145870208740234,2.716132879257202,0.642341904700071,38.01772287862514,37,40,1.0973065354097504,194.49570354457572,193,195,0.7284313590822373,3.152450198741784,0.6314436197280884,5.356832504272461,1.3508779813184963,1.888122415728267,0.3495591878890991,3.24619197845459,0.8723419534101711,1.888122415728267,0.3495591878890991,3.24619197845459,0.8723419534101711,0.6368419685662112,0.2670369446277618,0.867466151714325,0.1914273838956717,2016
1,5125,1.3400488433e-05,4.316071231951888,0.762779712677002,4.910887718200684,1.699887206890114,4.316071231951888,0.762779712677002,4.910887718200684,1.699887206890114,47.193717277486904,46,49,1.2472191289246877,197.0,197,197,0.0,6.273566922592244,1.662086009979248,7.0514817237854,2.210237888222399,4.37177174628093,0.6184647083282471,5.007784366607666,1.8009591579599518,4.37177174628093,0.6184647083282471,5.007784366607666,1.8009591579599518,2.0149536903616023,0.1342724561691284,2.4179911613464355,0.9970788642320286,2016
1,5129,0.000325447883069,14.37769760305037,2.962939977645874,27.1336669921875,6.816274961482789,14.37769760305037,2.962939977645874,27.1336669921875,6.816274961482789,36.67488789237669,30,47,4.00459959084198,196.0,196,196,0.0,19.799173533274985,3.558176279067993,35.178890228271484,9.278514570158862,14.793630627826726,2.9085500240325928,30.705333709716797,7.488370507181894,14.793630627826726,2.9085500240325928,30.705333709716797,7.488370507181894,8.123816526737983,2.394937038421631,19.730274200439453,4.713893285889735,2016
1,5134,4.6391670675e-05,1.5782935081412957,0.6181511282920837,2.3654937744140625,0.5242962133719485,1.5782935081412957,0.6181511282920837,2.3654937744140625,0.5242962133719485,43.28773584905661,41,45,1.2183492931011204,196.0,196,196,0.0,3.631894364484451,1.1689966917037964,6.160115718841553,1.7402670517617709,1.5618828177077215,0.5369653105735779,2.444948673248291,0.5653989964317075,1.5618828177077215,0.5369653105735779,2.444948673248291,0.5653989964317075,0.5462562238926408,0.1841960698366165,0.626726508140564,0.15167818524045,2016
1,5138,7.416074059e-05,1.8512529044458184,0.4223826825618744,3.843476057052612,0.9353973992581336,1.8512529044458184,0.4223826825618744,3.843476057052612,0.9353973992581336,35.185148514851484,30,39,2.418447619628944,196.5970297029703,196,197,0.4422166387152233,3.4862037336472245,0.7904329299926758,6.5453925132751465,1.7723256926587176,2.1737831189490784,0.523363471031189,5.342771530151367,1.20857821444948,2.1737831189490784,0.523363471031189,5.342771530151367,1.20857821444948,0.5185757676858714,0.0801668465137481,1.4679538011550903,0.3449681065165816,2016
1,5147,0.000222853743596,10.77673415180884,1.8344013690948489,20.48408889770508,5.1629900911670505,10.77673415180884,1.8344013690948489,20.48408889770508,5.1629900911670505,55.51315789473684,51,59,2.037009642594618,195.0,195,195,0.0,18.544971542295663,3.960155487060547,34.913902282714844,8.676164748973795,11.267515962021914,1.7363873720169067,21.596508026123047,5.7635233690520025,11.267515962021914,1.7363873720169067,21.596508026123047,5.7635233690520025,4.06044760032704,0.4009042680263519,9.636528968811035,2.28868340020897,2016
1,5148,0.000252042045076,19.26429085858736,4.1917901039123535,28.67665100097656,7.318783660575727,19.26429085858736,4.1917901039123535,28.67665100097656,7.318783660575727,24.38486078886311,21,27,1.688336491858003,189.9057424593968,188,191,0.8748897637782688,23.92071586114348,5.221867084503174,43.30983352661133,9.155925479135885,20.03146067559027,4.6162567138671875,36.63323974609375,8.057688005123126,20.03146067559027,4.6162567138671875,36.63323974609375,8.057688005123126,13.535498337063876,1.2534667253494265,24.40172004699707,6.528915304362768,2016
1,5154,0.00140665635262,7.717082208869344,0.7643899917602539,21.362037658691406,5.520311650615452,7.717082208869344,0.7643899917602539,21.362037658691406,5.520311650615452,51.21186968250673,46,58,2.4404759505091764,195.5752230753268,194,196,0.6571093320099697,11.786373503773657,0.8997761011123657,35.39247131347656,8.8017623870989,7.663604756662226,0.7740997672080994,23.34906959533691,5.538054137116243,7.663604756662226,0.7740997672080994,23.34906959533691,5.538054137116243,4.841399855458728,0.5335156917572021,15.691702842712402,3.7041854600947937,2016
1,5172,0.000321672899476,12.391528836889702,0.7215476036071777,20.04292106628418,6.226258892261727,12.391528836889702,0.7215476036071777,20.04292106628418,6.226258892261727,51.36161018876506,48,54,1.5343293866268306,193.4992040027291,193,195,0.5499719409254835,24.788301758666407,1.5131065845489502,41.08351516723633,13.31634233780546,12.353134964687436,0.5494542121887207,19.988161087036133,6.2150705991791835,12.353134964687436,0.5494542121887207,19.988161087036133,6.2150705991791835,5.059517710065744,0.1690847277641296,9.370471000671388,2.9429223779598788,2016
1,5190,0.000118609503015,2.492670052532215,0.584558367729187,4.1753034591674805,1.083375300709046,2.492670052532215,0.584558367729187,4.1753034591674805,1.083375300709046,36.05071119356835,34,40,1.699673171197595,183.25170068027217,183,184,0.4714045207910317,4.683360883868176,0.7855675220489502,7.528881549835205,2.232243812119933,2.314120293548245,0.5549851655960083,4.781609535217285,1.1059177518299228,2.314120293548245,0.5549851655960083,4.781609535217285,1.1059177518299228,0.9255401228560886,0.1924396157264709,1.8521872758865356,0.4804841258257015,2016
1,5197,6.6299971476e-05,4.648515097256546,1.1440821886062622,6.119499206542969,1.63701943861181,4.648515097256546,1.1440821886062622,6.119499206542969,1.63701943861181,28.224175824175827,26,31,1.8121673811444576,182.56043956043956,182,183,0.4969039950028456,7.400582949669808,2.2877426147460938,9.284201622009276,2.4971393174605794,4.719094912756931,0.7469306588172913,7.214681625366211,1.753466982663985,4.719094912756931,0.7469306588172913,7.214681625366211,1.753466982663985,2.332186940083137,0.5784209966659546,3.2664287090301514,0.8692686686036607,2016
1,5209,6.6820752708e-05,5.200776301877467,0.417384535074234,11.432438850402832,2.9996553680669775,5.200776301877467,0.417384535074234,11.432438850402832,2.9996553680669775,37.25436681222707,34,45,3.059309562630104,197.0,197,197,0.0,7.693610672216749,0.7782869338989258,12.94848918914795,3.7245210346047504,5.203949208277803,0.434417575597763,11.204620361328123,3.0019043601277176,5.203949208277803,0.434417575597763,11.204620361328123,3.0019043601277176,2.543859242754438,-0.0142605872824788,9.766324043273926,2.3153129004833692,2016
1,5212,0.000624219086964,16.871954388465543,5.4995646476745605,35.72762680053711,7.520807971268971,16.871954388465543,5.4995646476745605,35.72762680053711,7.520807971268971,38.96233236151602,34,43,2.192639833885499,195.37107871720116,195,196,0.492512305420402,23.34344030658287,6.746743202209473,44.37983322143555,10.604412829096248,17.099233126904444,5.574263572692871,38.19162368774414,8.041056238661932,17.099233126904444,5.574263572692871,38.19162368774414,8.041056238661932,11.845206550926228,3.9586832523345943,24.704368591308594,5.815289148302398,2016
1,5234,0.000203384327915,1.55887049610319,0.2992597818374634,3.593637704849243,0.9042838102909744,1.4241355019259023,0.0,3.593637704849243,1.0324748963120358,42.05581230003555,37,46,2.9261507610928255,197.0,197,197,0.0,2.692999682221343,0.5301711559295654,5.615009307861328,1.6127928866256298,1.5243740471240852,0.271572470664978,3.865849018096924,0.8896172477433942,1.3750851553528072,0.0,3.865849018096924,1.0166478092415268,0.4717033051770118,-0.0661000981926918,1.2213129997253418,0.3647565206369622,2016
1,5237,8.9223675725e-05,11.027290275785315,2.4735963344573975,15.466078758239746,4.133844789193657,11.027290275785315,2.4735963344573975,15.466078758239746,4.133844789193657,30.597063621533447,28,33,1.4876215081395094,196.0,196,196,0.0,18.72695542898692,3.262538194656372,25.111770629882812,6.317218934289421,11.794440490775552,2.623378276824951,17.715892791748047,4.539081480453076,11.794440490775552,2.623378276824951,17.715892791748047,4.539081480453076,5.437660115189109,1.23381507396698,9.555066108703612,2.4995813535417515,2016
1,5240,2.282864752e-05,1.8665324641933927,0.9663387537002563,2.889364004135132,0.6445871329019371,1.8665324641933927,0.9663387537002563,2.889364004135132,0.6445871329019371,46.737341772151915,45,48,1.1547005383792517,197.0,197,197,0.0,3.0779659476461294,2.3126869201660156,3.9118173122406006,0.5336668384198882,1.8733893896960008,0.9269026517868042,2.9964892864227295,0.7142605199991205,1.8733893896960008,0.9269026517868042,2.9964892864227295,0.7142605199991205,0.840823155981076,0.289931982755661,1.487116813659668,0.3756919917478136,2016
1,5250,0.000904148273416,4.585323498857762,0.5462678074836731,16.443552017211914,3.673655845376147,4.574835096135604,0.0,16.443552017211914,3.704051818133949,37.91503109603425,30,45,3.2965563775881637,187.9372425490671,187,190,0.7514132774865783,8.051719623013119,0.7080866694450378,32.07326126098633,7.386723095456156,4.37012597787564,0.46839240193367,14.452610969543455,3.2720594131391483,4.360290276937804,0.0,14.452610969543455,3.303143571606012,2.0062842950214037,0.1898526847362518,9.32432746887207,1.9343197334477145,2016
1,5264,8.6045261983e-05,10.697772392139385,3.225928544998169,15.625330924987791,4.231684405815961,10.697772392139385,3.225928544998169,15.625330924987791,4.231684405815961,29.341588385994868,24,33,2.457641145488894,196.0,196,196,0.0,23.034768146902547,8.708962440490723,39.308292388916016,8.809792113671328,11.805547235767415,3.253305435180664,21.57146453857422,6.363681702439185,11.805547235767415,3.253305435180664,21.57146453857422,6.363681702439185,4.080351172503397,1.2447657585144043,6.75818395614624,1.64642542181511,2016
1,5282,0.000176246237094,4.84400454761327,0.3345343172550201,9.78873348236084,2.626235621323359,4.84400454761327,0.3345343172550201,9.78873348236084,2.626235621323359,33.326150020721094,31,37,1.6703085210689388,196.0,196,196,0.0,6.211380492761526,0.5357375144958496,11.290565490722656,3.2154303113261613,4.543719434004526,0.3140297830104828,9.894845962524414,2.552812506890201,4.543719434004526,0.3140297830104828,9.894845962524414,2.552812506890201,3.214190896947849,0.2366575449705124,9.00515365600586,2.2975662318555963,2016
1,5284,0.000251485242214,2.489327570790811,0.0997186601161956,4.570714950561523,1.3434597324907989,2.4871203687351886,0.0,4.570714950561523,1.3520659184949977,46.52414194299011,40,51,2.32496659738447,196.0,196,196,0.0,4.86199447550768,0.1974242627620697,10.220951080322266,2.628719634086221,2.536429487870937,0.1158659681677818,5.325921535491943,1.440483222005759,2.533866165200418,0.0,5.325921535491943,1.4498169900370883,0.3234226094540414,-0.0366871505975723,0.5651674866676331,0.170780470995879,2016
1,5310,8.6180900423e-05,3.565915614518325,0.7058438062667847,6.512338161468506,1.9022460242501231,3.565915614518325,0.7058438062667847,6.512338161468506,1.9022460242501231,31.47623089983021,26,34,2.5157283018817496,191.8039049235993,191,193,0.679869268479799,7.4755218124146765,0.9550925493240356,12.428595542907717,3.628906253146187,3.7425001186203266,0.6773459315299988,6.766931533813477,2.0761229226971376,3.7425001186203266,0.6773459315299988,6.766931533813477,2.0761229226971376,1.8843361810988193,0.3180281221866607,3.4313948154449463,1.0280261311789511,2016
1,5313,4.8542860937e-05,6.116795291398701,1.6947910785675049,7.693834781646728,2.252013629575734,6.116795291398701,1.6947910785675049,7.693834781646728,2.252013629575734,30.12631578947369,26,33,2.1487866228681933,182.0,182,182,0.0,9.383103477865234,2.6978213787078857,13.1986083984375,3.437145707479973,5.983301903072157,1.4153032302856443,7.665869235992432,2.416942072210248,5.983301903072157,1.4153032302856443,7.665869235992432,2.416942072210248,3.5263659485748833,0.3634964525699615,6.058435440063477,1.7480845775996854,2016
1,5318,0.0001413273408,14.372530924300632,6.124016761779785,19.175207138061523,3.8415084891392586,14.372530924300632,6.124016761779785,19.175207138061523,3.8415084891392586,34.71970878835155,30,40,3.0087321475668976,196.0,196,196,0.0,24.227838245953244,10.778315544128418,38.80464553833008,7.0349151037187445,14.352642440200782,5.388667106628418,19.76859474182129,3.8542160116702897,14.352642440200782,5.388667106628418,19.76859474182129,3.8542160116702897,8.772090123583734,3.3444156646728516,12.57630443572998,2.679284383007215,2016
1,5361,7.6622111919e-05,4.20826207132448,0.4225088953971863,6.824713230133057,1.9004471158016387,4.20826207132448,0.4225088953971863,6.824713230133057,1.9004471158016387,52.880455407969635,51,57,1.5545631755148024,196.14421252371923,196,197,0.3726779962521342,7.4966367251845885,0.6392014622688293,13.369954109191896,3.6477897657489047,4.153342388075489,0.3904586136341095,6.835930824279785,1.93395400375006,4.153342388075489,0.3904586136341095,6.835930824279785,1.93395400375006,2.540667588361301,0.1788341253995895,4.03160285949707,1.2763447002278192,2016
1,5364,0.000114237135522,6.419187965730377,0.8659989833831787,9.98814868927002,2.7274934289033976,6.419187965730377,0.8659989833831787,9.98814868927002,2.7274934289033976,28.37041800643086,24,31,1.83085794542517,196.0,196,196,0.0,11.06724036797833,1.1668180227279663,18.384397506713867,4.910084047429343,6.046615302907691,0.9517980813980104,9.314356803894045,2.520236071862083,6.046615302907691,0.9517980813980104,9.314356803894045,2.520236071862083,4.079509004174321,0.4287660121917724,6.612346649169922,2.102685359844054,2016
1,5368,0.00012165210678,6.436274312050121,0.8578353524208069,14.883495330810549,3.6519303925890254,6.436274312050121,0.8578353524208069,14.883495330810549,3.6519303925890254,30.42159227985524,26,33,1.7399263633843818,195.0,195,195,0.0,9.78806384351774,1.109270095825195,24.411264419555664,5.881439220382696,6.414477089345812,0.8860431909561157,14.240967750549316,3.5502264978317344,6.414477089345812,0.8860431909561157,14.240967750549316,3.5502264978317344,3.4716947453660474,0.5973513126373291,7.569774627685547,1.832206631939377,2016
1,5376,0.000328967760691,22.681787724339273,5.327429294586182,35.06331253051758,8.806944798882313,22.681787724339273,5.327429294586182,35.06331253051758,8.806944798882313,24.957139684654685,17,29,2.818996298074601,194.23784143904064,194,195,0.4595682087313275,29.213848792789204,6.830615997314453,47.8194694519043,11.644077476483671,21.852982901107893,4.324141979217529,35.184326171875,8.656550734305629,21.852982901107893,4.324141979217529,35.184326171875,8.656550734305629,15.095459565622871,4.000114440917969,25.5052433013916,5.317664361102179,2016
1,5380,0.000597177323485,19.92244670497681,4.295769214630127,49.20627975463867,10.714686586075418,19.92244670497681,4.295769214630127,49.20627975463867,10.714686586075418,39.56217933056437,31,46,3.5052625057725706,194.6303444905937,194,196,0.7799989983967928,29.3789156302828,5.7428178787231445,67.33180236816406,15.806910703391209,21.44085140831745,4.677427291870117,51.357086181640625,11.35077885176096,21.44085140831745,4.677427291870117,51.357086181640625,11.35077885176096,8.842301108305303,2.550147294998169,24.32995986938477,5.681548415581299,2016
1,5400,7.5712808524e-05,17.78954763566294,4.100803852081299,26.49925994873047,6.114863210419951,17.78954763566294,4.100803852081299,26.49925994873047,6.114863210419951,31.511385199240976,26,34,2.134528757771022,189.0673624288425,189,190,0.3608012122945873,28.487938808082852,5.727015972137451,37.828399658203125,9.849694396716588,19.08184500233724,3.5508382320404053,26.587242126464844,7.100356846734694,19.08184500233724,3.5508382320404053,26.587242126464844,7.100356846734694,11.36931332962789,1.3290040493011477,14.84275722503662,4.208266718527399,2016
1,5411,2.759201528e-05,3.587758419334248,0.9309070110321044,5.317214012145996,1.3899874040413631,3.587758419334248,0.9309070110321044,5.317214012145996,1.3899874040413631,42.40322580645162,41,44,0.957427107756338,197.0,197,197,0.0,7.157032281480811,1.7844661474227903,11.2173433303833,3.1053157888776868,3.4333581321982924,0.7554632425308228,5.415324687957764,1.6610866062636307,3.4333581321982924,0.7554632425308228,5.415324687957764,1.6610866062636307,1.4369074238404154,0.1445785015821457,2.526310920715332,0.8041386168899005,2016
1,5440,0.000386757356045,19.79975427699842,3.83013653755188,31.56572532653809,9.766697615669708,19.79975427699842,3.83013653755188,31.56572532653809,9.766697615669708,30.22509922509923,25,35,2.1335950655124982,191.10584010584017,190,192,0.4134340146135744,26.80045366936113,4.5471086502075195,44.27388381958008,13.431705012640233,19.10122286982763,3.9314169883728023,31.3569278717041,9.460091181387922,19.10122286982763,3.9314169883728023,31.3569278717041,9.460091181387922,13.892642791815106,2.6286070346832275,23.281145095825195,6.878743618595088,2016
1,5480,5.2856559864e-05,2.4355157267503222,1.1601556539535522,3.0873844623565674,0.7729010947417398,2.4355157267503222,1.1601556539535522,3.0873844623565674,0.7729010947417398,45.406639004149376,43,49,1.6583123951777,185.0,185,185,0.0,4.448872408926239,2.219785213470459,6.224944591522217,1.267894063876826,2.240102396383984,0.900840699672699,3.3330023288726807,0.8065894807796349,2.240102396383984,0.900840699672699,3.3330023288726807,0.8065894807796349,0.8696921406362725,0.18750661611557,1.2593886852264404,0.3440694204474613,2016
1,5483,6.5720695682e-05,2.6340875675609836,0.6891340017318726,3.291253089904785,0.8422807763434293,2.6340875675609836,0.6891340017318726,3.291253089904785,0.8422807763434293,22.97682119205298,20,26,1.791612832955227,185.95695364238415,185,187,0.5665577237312632,4.407967628101114,1.7313112020492554,6.677500247955322,1.4936037103336672,2.541430613457763,0.274959921836853,3.480851411819458,0.9597723116561933,2.541430613457763,0.274959921836853,3.480851411819458,0.9597723116561933,1.22853613799442,0.047647263854742,1.948336601257324,0.6075782822558946,2016
1,5490,0.000232303295645,3.182865494174482,0.296990305185318,11.6427640914917,2.59377543969876,3.182865494174482,0.296990305185318,11.6427640914917,2.59377543969876,72.16902738432486,59,79,4.51202819555685,196.0,196,196,0.0,6.213212209056302,0.450050950050354,20.574254989624023,5.163033620113818,3.308883468535175,0.2717082798480987,10.80436897277832,2.744081136231612,3.308883468535175,0.2717082798480987,10.80436897277832,2.744081136231612,1.6112836269069046,0.0532413609325885,6.235365390777588,1.314057260198355,2016
1,5495,0.000131084338522,3.055082797571751,0.6044477820396423,4.90804386138916,1.335788724404037,3.055082797571751,0.6044477820396423,4.90804386138916,1.335788724404037,36.18470982142857,31,42,3.5492166425156544,189.30468750000009,189,190,0.5,5.9028505537259806,1.7770813703536987,11.24195957183838,2.9984383848527436,2.9857018424663697,0.490253746509552,5.673163890838623,1.4471569568137868,2.9857018424663697,0.490253746509552,5.673163890838623,1.4471569568137868,1.332127072731964,0.3356411457061767,2.372892379760742,0.5629136932668137,2016
1,5541,9.8333621367e-05,15.688312396097608,3.6335835456848145,24.986534118652344,7.331836810373355,15.688312396097608,3.6335835456848145,24.986534118652344,7.331836810373355,26.235163204747774,23,30,2.1178307535286316,187.07566765578633,187,188,0.3608012122945873,27.90781520346859,4.932213306427002,41.166019439697266,13.166314065021874,13.972521816233852,4.29274320602417,25.869770050048828,6.026731973303636,13.972521816233852,4.29274320602417,25.869770050048828,6.026731973303636,7.8329193192349,2.1582159996032715,15.182909965515137,4.130633554282247,2016
1,5543,4.2087036863e-05,3.365570662744369,0.1619299054145813,5.2952399253845215,1.5624123866116069,3.365570662744369,0.1619299054145813,5.2952399253845215,1.5624123866116069,54.86585365853659,54,60,1.7320508075688772,197.0,197,197,0.0,5.638018938307146,0.358676552772522,7.754913330078125,2.328533065099945,3.659056409622319,0.1466313153505325,6.2587995529174805,1.8065315839948113,3.659056409622319,0.1466313153505325,6.2587995529174805,1.8065315839948113,1.289021251431118,0.032004464417696,2.2902724742889404,0.6807930297901809,2016
1,5579,0.000502082853899,6.236396665587004,0.3224296271800995,17.147592544555664,3.765817786453826,6.15919864555981,0.0,17.147592544555664,3.899116267574674,40.87292576419215,34,44,2.4201534780139164,190.3312954876274,190,192,0.7945926950448426,10.774309272398243,0.3656613826751709,29.47530174255371,7.032237859643156,6.676171505407824,0.2677430510520935,21.6495304107666,4.250430358345671,6.603857567528972,0.0,21.6495304107666,4.370295301589733,2.830425567068215,0.2007220536470413,6.790736675262451,1.461505595090865,2016
