area,average_masked_max,average_masked_mean,average_masked_min,average_masked_stdDev,average_max,average_mean,average_min,average_stdDev,cf_cvg_max,cf_cvg_mean,cf_cvg_min,cf_cvg_stdDev,cvg_max,cvg_mean,cvg_min,cvg_stdDev,dpto_cnmbr,image_date,maximum_max,maximum_mean,maximum_min,maximum_stdDev,median_masked_max,median_masked_mean,median_masked_min,median_masked_stdDev,median_max,median_mean,median_min,median_stdDev,minimum_max,minimum_mean,minimum_min,minimum_stdDev,mpio_ccnct,mpio_cnmbr
202628547.9418225,19.317062377929688,1.0409489022846479,0.0,2.5730463919599584,19.317062377929688,1.329958730269122,0.015065559186041355,2.4649450305778684,45,34.60901944741366,24,4.267336499804897,196,194.24565501405417,189,1.558974304446276,ANTIOQUIA,20160101,33.19789505004883,2.047091444095518,0.12232893705368042,4.103333513476093,24.47749137878418,1.0595333640892657,0.0,2.784126968179711,24.47749137878418,1.3354808923818589,-0.03582971543073654,2.6850435021614825,10.94737720489502,0.7073031435883081,-0.1397148221731186,1.2636123935044254,5079,BARBOSA
179855095.8788117,1.7603590488433838,0.01433537282182451,0.0,0.12807521573696978,1.7603590488433838,0.05773485147710345,-0.09300388395786285,0.13528806760394263,45,35.40481543799044,27,3.5842222413756284,197,196.7528353112266,196,0.43996236235138036,ANTIOQUIA,20160101,6.270862579345703,0.2710413999390993,-0.03410009667277336,0.4074742648383636,1.3164029121398926,0.011423533161666125,0.0,0.0953332519216172,1.3164029121398926,0.02460901022378546,-0.12675100564956665,0.11345264268533566,0.2504599690437317,-0.10100322535020151,-0.26643314957618713,0.06401766183394837,5091,BETANIA
261363326.5297605,3.419309377670288,0.023267550530482572,0.0,0.19596336808313125,28.580076217651367,0.11542612630105932,-0.12331344932317734,1.115467442661254,51,40.43275538414285,25,3.2513973098848075,197,196.46269838561057,195,0.5350180817321731,ANTIOQUIA,20160101,118.21219635009766,0.4903661922390007,-0.002498056972399354,4.460516671887181,3.096167802810669,0.02136176643232148,0.0,0.17749472567960772,3.096167802810669,0.04355604280802761,-0.10845542699098587,0.18298967283604106,1.2512987852096558,-0.12381321313106422,-0.393330842256546,0.0992856564133405,5093,BETULIA
258569570.42374355,7.400335788726807,0.06364442565327467,0.0,0.4944550686680454,7.400335788726807,0.1298713698307542,-0.1282082498073578,0.4940903094747306,48,36.40785971936971,22,3.6601723993161763,197,195.9578053537218,194,0.7431599293163296,ANTIOQUIA,20160101,11.86706829071045,0.41046301958613784,-0.009139761328697205,0.9845914661885331,8.976909637451172,0.06076880208337176,0.0,0.5166380431541672,8.976909637451172,0.1043447996514822,-0.1526368260383606,0.5169258492722751,1.3385871648788452,-0.07315018338465544,-0.34394097328186035,0.1461552113542181,5101,CIUDAD BOLÍVAR
375327068.75510436,31.97466278076172,0.15021721647075148,0.0,1.7411431490458058,31.97466278076172,0.206342864711346,-0.11423203349113464,1.7389680338037357,63,47.791086872980706,34,4.333461819519212,197,196.13061547877157,194,1.0169643192796651,ANTIOQUIA,20160101,76.62835693359375,0.53200505863,0.004655737429857254,3.93145796475347,28.078784942626953,0.14193104360787445,0.0,1.611000578286226,28.078784942626953,0.19094279314354157,-0.15492932498455048,1.6086803551410542,14.625897407531738,-0.005533052310565403,-0.3077583611011505,0.7437479112954039,5107,BRICEÑO
1869924375.960603,3.3549282550811768,0.009427309937537287,0.0,0.11267291591381566,3.3549282550811768,0.028743746866541537,-0.11490649729967117,0.12209142575409644,61,45.2933047814704,28,5.376688353905569,196,194.9543552130054,191,0.8631053925771701,ANTIOQUIA,20160101,5.356832504272461,0.19870799334952255,0.002107003005221486,0.19363649011682443,3.8738598823547363,0.009556814780912084,0.0,0.11943520038838638,3.8738598823547363,0.018686122004317997,-0.18964643776416779,0.13219373041184945,2.2021310329437256,-0.12479057659099674,-0.36136865615844727,0.09649749933111204,5120,CÁCERES
199627453.591773,4.910887718200684,0.01948586993890595,0.0,0.24078624263450907,4.910887718200684,0.011869086368512432,-0.14602309465408325,0.24597070290700299,58,44.46932667437987,31,4.331948354217801,197,197.0,197,0.0,ANTIOQUIA,20160101,7.0514817237854,0.2028916135725531,-0.08371125906705856,0.3574598976933527,5.007784366607666,0.018730060333925186,0.0,0.23555560801987546,5.007784366607666,0.007710249588727701,-0.18841557204723358,0.24236734514059782,2.4179911613464355,-0.15393805588231688,-0.3742353022098541,0.12093577677252025,5125,CAICEDO
128583239.97324821,24.63673210144043,0.8429940502170414,0.0,2.763023884393065,24.63673210144043,1.0661532579474706,-0.008534724824130535,2.6856850668209016,47,37.75084495214831,23,4.38529934951422,196,196.0,196,0.0,ANTIOQUIA,20160101,33.919315338134766,1.5612766521413346,0.11697373539209366,3.801865419215447,25.42278289794922,0.8306638217640376,0.0,2.798124905857943,25.42278289794922,1.0382950368652646,0.026971451938152313,2.727505729912242,19.730274200439453,0.66612661979091,-0.22831125557422638,1.682822121706751,5129,CALDAS
205527156.5819559,2.3654937744140625,0.010442605352569327,0.0,0.12095290798656369,2.3654937744140625,0.03077862104855128,-0.05792440101504326,0.12489005118452172,58,45.74278645122431,29,4.668631100051712,196,195.95778681953885,194,0.2812353154259029,ANTIOQUIA,20160101,6.160115718841553,0.17283083862346724,0.009601587429642677,0.308929772709459,2.444948673248291,0.008836004623163087,0.0,0.11465073505222387,2.444948673248291,0.02120310546203065,-0.07298284024000168,0.12083045835723474,0.626726508140564,-0.12171040415447808,-0.3499307334423065,0.0762600800423019,5134,CAMPAMENTO
363320571.7694598,3.8434760570526123,0.02400516860572037,0.0,0.19550297542688028,3.8434760570526123,0.03206384452783732,-0.11625567823648453,0.2042329064924127,71,49.315755526071186,30,8.164097946480261,198,196.8393595079327,196,0.37075966763575285,ANTIOQUIA,20160101,6.5453925132751465,0.22726633838075536,0.02261953614652157,0.37806053256944805,5.342771530151367,0.023759386702575373,0.0,0.21748707605421552,5.342771530151367,0.03463112724009853,-0.15203891694545746,0.2257730673088301,1.4679538011550903,-0.11060798803077822,-0.3257615864276886,0.1006393356604058,5138,CAÑASGORDAS
383780426.04298973,12.408857345581055,0.21139033526175469,0.0,0.9430419551290464,12.408857345581055,0.31582058452808454,-0.070452481508255,0.9263603404449515,62,47.35479137351087,31,6.261754165059608,196,193.674211637832,190,1.2622664956657208,ANTIOQUIA,20160101,23.652889251708984,0.6788846213673287,0.00676129013299942,1.6761406234502882,12.817084312438965,0.20643596133955472,0.0,0.9241377225485796,12.817084312438965,0.2974466892903343,-0.06518752872943878,0.9104284700548392,6.839210510253906,0.06473548012246987,-0.2743518054485321,0.47823639184780425,5147,CAREPA
420090801.231805,28.676651000976562,0.6705826692454091,-1.5,2.473398412767207,28.676651000976562,0.7476093476816754,-1.5,2.4607071795083733,34,21.399897201938728,8,4.052438840687052,193,186.1594092084975,183,2.555305521261049,ANTIOQUIA,20160101,43.30983352661133,1.0470626679748363,-1.5,3.307329521847044,36.63323974609375,0.663628087388893,-1.5,2.529488943627138,36.63323974609375,0.7239079923989246,-1.5,2.5219376601394425,24.40172004699707,0.4146534844347757,-1.5,1.6953820155794663,5148,EL CARMEN DE VIBORAL
1410501987.416787,14.46064281463623,0.048060150502472795,0.0,0.5029973663852448,14.46064281463623,0.09600747426597134,-0.07726126164197922,0.5052162253450726,61,48.264097079365335,32,5.417146871125759,196,193.77907639770558,187,2.1089096431337233,ANTIOQUIA,20160101,21.53834342956543,0.29872318992118424,0.009371558204293251,0.8509690475150469,13.324362754821777,0.04488873411399842,0.0,0.47078942931987994,13.324362754821777,0.08551416808425386,-0.16221883893013,0.4719101417417483,8.722770690917969,-0.07553696748593423,-0.3296278715133667,0.29577556661567217,5154,CAUCASIA
716318012.9149401,15.801533699035645,0.05611152589615994,0.0,0.7866210691680798,15.801533699035645,0.11048708914466905,-0.07081356644630432,0.7857289916906893,66,49.76344851402984,28,6.2650706904872795,196,192.98787323166792,185,1.941722663312089,ANTIOQUIA,20160101,35.109439849853516,0.32860036480776134,-0.008666385896503925,1.6231940151290662,16.64362907409668,0.05430198397860078,0.0,0.7744453690989281,16.64362907409668,0.10460574712345809,-0.11184988915920258,0.773938581533086,9.245853424072266,-0.07076888067827311,-0.33815231919288635,0.37978029014537434,5172,CHIGORODÓ
45441594.140857786,4.1753034591674805,0.19512675367228502,0.0,0.6160012878796735,4.1753034591674805,0.2949670629029281,-0.018481925129890442,0.5843311635678237,46,37.11321902220827,27,3.4442305185710427,187,184.14984697480975,182,1.2359733630237575,ANTIOQUIA,20160101,7.528881549835205,0.5366993123880104,0.02951538749039173,1.0632233709208203,4.781609535217285,0.18623084695411185,0.0,0.6035079156580525,4.781609535217285,0.2805206898385286,-0.05300234258174896,0.5760335254114601,1.8521872758865356,0.06738694897080677,-0.14695453643798828,0.26417568346286135,5190,CISNEROS
240675262.73827273,5.823355674743652,0.04606899249843549,0.0,0.3330644948206059,5.823355674743652,0.16281461263946845,-0.13893216848373413,0.33944669787694526,36,27.427398966496394,19,2.9029294351664077,192,185.78267139181946,181,2.4859436784089946,ANTIOQUIA,20160101,9.284201622009277,0.31965139761777156,-0.13893216848373413,0.5623764264976494,5.245182037353516,0.04447495312226627,0.0,0.32319141542449187,5.245182037353516,0.14139371578607893,-0.18792831897735596,0.3350538736780272,3.1207666397094727,0.00961930951805598,-0.26543089747428894,0.19429797463463575,5197,COCORNÁ
246664746.50556365,11.432438850402832,0.03062722095970913,0.0,0.47036426933437514,11.432438850402832,0.08987018809566034,-0.07604295760393143,0.46750824047022344,50,38.6983680808037,25,3.8769379012116327,197,196.99305412357145,196,0.1152198068198403,ANTIOQUIA,20160101,12.94848918914795,0.30451881337922126,-0.049230094999074936,0.6408278873470019,11.204620361328125,0.029816096310947,0.0,0.4697800342897689,11.204620361328125,0.0698314949000961,-0.09729823470115662,0.46978949381610835,9.766324043273926,-0.08856770329123628,-0.3548893332481384,0.3289950954301605,5209,CONCORDIA
60029225.81943502,26.343568801879883,5.005079846061619,0.0,4.244320952145739,26.343568801879883,5.055856100073514,0.24891169369220734,4.168292841133943,48,37.92315123053144,26,4.3608452588783795,196,195.47834680775182,195,0.4985007994503942,ANTIOQUIA,20160101,40.741294860839844,7.0836350255081255,0.38291308283805847,6.352281393478527,29.15813636779785,4.929784945014214,0.0,4.334735046351277,29.15813636779785,4.9752028916749085,0.21555915474891663,4.2682742259158255,14.583822250366211,3.579294003596287,0.10687527805566788,2.834964458934823,5212,COPACABANA
1951334855.2960365,3.593637704849243,0.0021622523195200575,0.0,0.07435826265502188,3.593637704849243,0.004225182858733126,-0.11319486796855927,0.08606974418210925,75,45.81399441585617,24,11.245524586645677,197,193.29413445770967,184,4.373229877159964,ANTIOQUIA,20160101,5.615009307861328,0.17925390029496444,-0.004704265855252743,0.15198614902061788,3.865849018096924,0.001972003027668147,0.0,0.07056082113975681,3.865849018096924,0.0028441161199181456,-0.1675695776939392,0.08673078842797573,1.2213129997253418,-0.1413652228656147,-0.4059363305568695,0.06110321290274724,5234,DABEIBA
201981780.19648674,15.466078758239746,0.2012410361020419,0.0,1.1837943422757546,15.466078758239746,0.390749787764537,-0.045716989785432816,1.1544084274134887,44,32.36232977995544,17,4.344403481308176,196,195.2366064137367,191,1.3360377282197542,ANTIOQUIA,20160101,25.111770629882812,0.7162416678602381,0.021765926852822304,2.0987547794587993,17.715892791748047,0.191432347701584,0.0,1.218025626476767,17.715892791748047,0.37178861385409046,-0.10019632428884506,1.1920759483031313,9.555066108703613,0.133567406716246,-0.22427111864089966,0.5811146312086027,5237,DONMATÍAS
237164631.38280544,2.889364004135132,0.037610553146566805,0.0,0.23205212101429137,2.889364004135132,0.1708049503351146,-0.07401019334793091,0.23861672979131313,55,44.70226047977379,27,5.292089097072521,197,196.8115163754103,195,0.44450995638279106,ANTIOQUIA,20160101,4.994882583618164,0.376773714575463,-0.01611671783030033,0.4485983840648851,2.9964892864227295,0.03686339358171551,0.0,0.22932019541666065,2.9964892864227295,0.1674696732301588,-0.06833130121231079,0.2327820657557339,1.487116813659668,0.013018599273810183,-0.2326403111219406,0.15705770615510578,5240,EBÉJICO
1547867986.8861284,5.833343982696533,0.016866508779839588,0.0,0.1863067141197015,5.833343982696533,0.05677758597631683,-0.1275714635848999,0.2001204216680794,48,32.75598100138994,17,4.3726878008210495,197,192.8986101379527,182,3.108742628256801,ANTIOQUIA,20160101,11.012757301330566,0.2003799394604114,-0.09544896334409714,0.3461382190670734,5.9283318519592285,0.016366317947258065,0.0,0.18572346756678018,5.9283318519592285,0.045958264365738126,-0.16542445123195648,0.20106375631403584,2.257284164428711,-0.09422791627564152,-0.4185715913772583,0.12051972630683945,5250,EL BAGRE
212850180.5345981,15.625330924987793,0.10766559327580738,0.0,1.1021444148318946,15.625330924987793,0.17120569476237232,-0.09236456453800201,1.0970459572715323,46,35.42946943459124,22,4.536858855846945,197,195.70648664268396,195,0.486918771699193,ANTIOQUIA,20160101,39.308292388916016,0.4152182463062945,-0.0010982962558045983,2.1940859503555545,21.57146453857422,0.11178191122767925,0.0,1.2964617202326052,21.57146453857422,0.17047843402231713,-0.1789563149213791,1.292592770152563,6.75818395614624,-0.05077620288849949,-0.27961868047714233,0.4380898887592403,5264,ENTRERRÍOS
255559692.8828499,9.78873348236084,0.07853458838563422,0.0,0.5934294734288599,9.78873348236084,0.1609840684424494,-0.13927915692329407,0.5929245787008735,42,32.81998533058575,22,3.5323835535496073,196,195.80567566623589,195,0.39107291082156326,ANTIOQUIA,20160101,11.290565490722656,0.3543630361663602,-0.08994937688112259,0.7633136665584984,9.894845962524414,0.074200121275054,0.0,0.5669412951329074,9.894845962524414,0.13944979882833253,-0.12279511243104935,0.5726368562188324,9.00515365600586,0.01678734624073548,-0.2912406921386719,0.4445956538759231,5282,FREDONIA
1378556274.60962,3.767090320587158,0.007552733810949934,0.0,0.128231403606021,3.767090320587158,0.012247450133159074,-0.11486563086509705,0.13601756395619918,65,41.1649405275733,22,6.998273802325224,197,195.20752142720892,184,2.953650770103311,ANTIOQUIA,20160101,10.220951080322266,0.17053684616114437,-0.03141861781477928,0.2918832998820031,3.5947437286376953,0.007242248977893448,0.0,0.12812973834860203,3.5947437286376953,0.012198186996748036,-0.11907513439655304,0.1356706078318141,1.3180345296859741,-0.13368577645715488,-0.36661282181739807,0.06556499761273736,5284,FRONTINO
330756252.12428385,6.512338161468506,0.06576442251559274,0.0,0.4446402862638704,6.512338161468506,0.09968837679274929,-0.09488231688737869,0.44209644275214105,46,34.767816550134114,22,4.350191697499058,195,190.99997575979572,186,2.0810188347010654,ANTIOQUIA,20160101,14.565017700195312,0.29222887327337216,-0.015170792117714882,0.9948494706290251,6.766931533813477,0.06254111679973991,0.0,0.4393931790329768,6.766931533813477,0.0875645336878149,-0.09772554785013199,0.4389645042989303,3.4313948154449463,-0.06030882240897804,-0.2639942169189453,0.23665820059716827,5310,GÓMEZ PLATA
189414906.09144685,7.6938347816467285,0.05107562557977851,0.0,0.500329349810948,7.6938347816467285,0.1166532071695346,-0.08288998156785965,0.4996950248623848,35,28.365068451217617,21,2.412580664005157,188,184.7152740167937,181,1.7257635360663022,ANTIOQUIA,20160101,13.1986083984375,0.29629822811085976,-0.03600148484110832,0.8842184149140295,7.665869235992432,0.04892251737965512,0.0,0.5012458809840856,7.665869235992432,0.0973033568383742,-0.10853154212236404,0.5027191160678974,6.058435440063477,-0.03369879570280788,-0.23995429277420044,0.27576443451664284,5313,GRANADA
149889557.9934991,19.175207138061523,2.39370584342393,0.0,2.9825240298620357,19.175207138061523,2.646616936844758,0.27420634031295776,2.803633369858294,42,28.788649182512668,18,4.2352312466599695,196,195.89730836050367,194,0.3837144956770871,ANTIOQUIA,20160101,38.80464553833008,3.7051372311812685,0.3177891671657562,4.326691133027885,19.76859474182129,2.3942921399485395,0.0,3.0027368503921363,19.76859474182129,2.6370165043585247,0.21586154401302338,2.833174013188231,12.57630443572998,1.828795136588182,0.07849618047475815,1.8852604311833687,5318,GUARNE
2835842277.2173557,31.97466278076172,0.03740568388812197,0.0,0.7061781760143812,31.97466278076172,0.02184656086064067,-0.18656285107135773,0.7090848765703597,69,47.94349037321978,25,6.802320921219322,197,195.72072482072187,187,1.0603810570071894,ANTIOQUIA,20160101,76.62835693359375,0.23448910645546567,-0.09989063441753387,1.6212336402408587,28.078784942626953,0.03674608479706837,0.0,0.6765820823382719,28.078784942626953,0.018171054758820263,-0.20409972965717316,0.6802251743273899,14.625897407531738,-0.13715156817494278,-0.3534047603607178,0.2931697379896244,5361,ITUANGO
199437367.60349485,8.918366432189941,0.05544752888258192,0.0,0.5916260603693183,8.918366432189941,0.08286845417947723,-0.16596277058124542,0.5951401123871263,43,29.13148407726031,20,3.409855538420868,197,195.61843643219564,194,0.6263854335608136,ANTIOQUIA,20160101,15.24368953704834,0.23691683139151537,-0.1130443811416626,1.0136611252255234,8.665369033813477,0.05359529658717668,0.0,0.568366249851475,8.665369033813477,0.058125604023630324,-0.1597457081079483,0.5726005665966469,6.087987422943115,-0.05434420014983379,-0.3240421414375305,0.3801328248300921,5364,JARDÍN
203210381.34150034,14.883495330810547,0.06584250019931712,0.0,0.7093014501214424,14.883495330810547,0.12179271782519034,-0.16950438916683197,0.7083463226632287,44,32.904498750225144,23,3.4819977345752102,196,195.46240352133407,194,0.5038112459386819,ANTIOQUIA,20160101,24.411264419555664,0.32905094599192497,-0.06247783079743385,1.1035948452330322,14.240967750549316,0.06527212131422107,0.0,0.7000007955202937,14.240967750549316,0.10169517083887045,-0.16370318830013275,0.7025607411396563,7.569774627685547,-0.023756940994032014,-0.2545873522758484,0.39888269863933395,5368,JERICÓ
128502653.07771319,28.32399559020996,1.8212508690369684,0.0,3.7048741037299915,28.32399559020996,1.9281803404423479,-0.06853500008583069,3.652294453722467,39,27.144570281849564,14,4.914641475135251,196,193.96973884302113,191,1.3466881347164215,ANTIOQUIA,20160101,36.18465805053711,2.778365624088002,-0.004101128317415714,5.040538063646176,28.6404972076416,1.779311333313465,0.0,3.673502566279905,28.6404972076416,1.883562018030565,-0.07245828211307526,3.623407020552176,20.038951873779297,1.2010260102208457,-0.15488190948963165,2.5031725996539382,5376,LA CEJA
23947496.978457898,28.17967987060547,3.988242953338034,0.0,5.646189148581452,28.17967987060547,4.077035116828128,0.5041620135307312,5.566461950020262,46,37.16344571115037,26,3.9119803010793763,196,195.18783149423874,194,0.7670033658495793,ANTIOQUIA,20160101,40.51665115356445,6.068240478077957,0.7436773180961609,8.30571593512917,34.48357009887695,4.062414621951442,0.0,6.240488942643024,34.48357009887695,4.1504652482292625,0.4159640669822693,6.167677336238028,15.644489288330078,2.3928989154474154,-0.007204305846244097,2.9405118481323336,5380,LA ESTRELLA
166621153.18162522,26.49925994873047,0.4954355898119305,-0.013211285695433617,2.0793051438502865,26.49925994873047,0.5947244928499844,-1.5,2.0600998075400785,40,27.419422560933153,14,4.77288303517809,194,189.14664660107852,184,2.1574579641401597,ANTIOQUIA,20160101,37.828399658203125,1.0102277496964078,-1.5,3.177679741851286,26.587242126464844,0.4764862796352459,-0.07355329394340515,2.080464928348114,26.587242126464844,0.5651637468322994,-1.5,2.0640976199673706,14.842757225036621,0.27338088257819476,-1.5,1.2763470742085552,5400,LA UNIÓN
215757917.63348374,5.317214012145996,0.06565473894350726,-0.020925115793943405,0.32216307131388106,5.317214012145996,0.05188888469201075,-0.14602626860141754,0.3276354859263981,61,49.3327908801784,24,7.140147593385271,197,196.99588203709044,196,0.06189798823570349,ANTIOQUIA,20160101,11.2173433303833,0.28013744166942994,-0.03813694044947624,0.6422986048764164,5.415324687957764,0.05497076995871974,-0.016140855848789215,0.29085483716573557,5.415324687957764,0.04717368670469574,-0.1320275217294693,0.2958704108959604,2.526310920715332,-0.10666421023213991,-0.3363268971443176,0.15008722356264542,5411,LIBORINA
109994537.29171523,29.450040817260742,1.426773029195521,0.0,4.040372735174386,29.450040817260742,1.7900871493858974,0.1437089741230011,3.9019465985437356,37,26.838416438933812,16,3.487967233088098,193,189.66170925338767,185,1.8237469372575599,ANTIOQUIA,20160101,40.74092102050781,2.4638168614381923,0.14989233016967773,5.326580908653973,29.751317977905273,1.3531287270074783,0.0,3.844538154238306,29.751317977905273,1.7047286958731989,0.12323162704706192,3.711168545176761,23.226552963256836,1.2847643340154664,0.01589813455939293,2.822412853196601,5440,MARINILLA
1072555005.0219952,3.0873844623565674,0.005534083041505412,0.0,0.09554721867479796,3.0873844623565674,0.024006768727371824,-0.09357596933841705,0.10479401864333115,66,43.407483033852586,25,6.314085727253595,196,188.80066104891299,183,3.452659768298528,ANTIOQUIA,20160101,6.224944591522217,0.17272008765019822,-0.011916892603039742,0.18332968457465018,3.3330023288726807,0.005047417069749839,0.0,0.08908863629862837,3.3330023288726807,0.024310645476513047,-0.12892518937587738,0.09991572733816029,1.2593886852264404,-0.12473757713199186,-0.3334982395172119,0.06791831868099148,5480,MUTATÁ
315586924.29894394,3.291253089904785,0.009992311459328095,-0.00424716854467988,0.1525023453463049,3.291253089904785,-0.03681147035745795,-0.23661930859088898,0.1700464914970581,36,24.324768840751926,11,3.810867571816714,193,186.21176394028916,181,2.888249752073465,ANTIOQUIA,20160101,6.677500247955322,0.062335333021402504,-0.22628264129161835,0.3002626996133016,3.480851411819458,0.008770813203741902,-0.09364226460456848,0.15227273230602473,3.480851411819458,-0.05035174650501679,-0.24848955869674683,0.17059385009004013,1.9483366012573242,-0.13039932882326524,-0.357140451669693,0.10508721794380645,5483,NARIÑO
