mpio_cdpmp,mpio_narea,average_mean,average_min,average_max,average_stdDev,average_masked_mean,average_masked_min,average_masked_max,average_masked_stdDev,cf_cvg_mean,cf_cvg_min,cf_cvg_max,cf_cvg_stdDev,cvg_mean,cvg_min,cvg_max,cvg_stdDev,maximum_mean,maximum_min,maximum_max,maximum_stdDev,median_mean,median_min,median_max,median_stdDev,median_masked_mean,median_masked_min,median_masked_max,median_masked_stdDev,minimum_mean,minimum_min,minimum_max,minimum_stdDev,year
5055,245.341782336,-0.000918144814088,-0.2194953262805938,3.3030714988708496,0.1806616572416229,0.0186697153343029,0.0,3.3030714988708496,0.1704914228144704,27.720139440344433,16,38,3.819601896842843,190.0664417942199,182,195,3.5714055362376413,0.1318152204791308,-0.2194953262805938,5.4918389320373535,0.3063736065818006,-0.0159604737745397,-0.2194953262805938,3.4384212493896484,0.1861536359679054,0.0176716267918587,0.0,3.4384212493896484,0.17380802194306,-0.1280351803637701,-0.3727224767208099,2.1633455753326416,0.1047919619548055,2016
5079,205.641781194,1.4732330481839944,0.0150655591860413,19.317062377929688,2.4882452045507937,1.188116950064308,0.0,19.317062377929688,2.596496705085451,34.53309118682167,24,45,4.267667249742563,194.26925563815135,189,196,1.5592177168744337,2.29306553058872,0.1223289370536804,33.19789505004883,4.1284389541858655,1.5000253493711166,-0.0358297154307365,24.47749137878418,2.710170467986549,1.227795280739206,0.0,24.47749137878418,2.8094405161689706,0.7757682831064036,-0.1397148221731186,10.94737720489502,1.274536235371171,2016
5091,180.524926983,0.0602500147404763,-0.0930038839578628,1.7603590488433838,0.1352880676039426,0.0169237041194819,0.0,1.7603590488433838,0.1280752157369697,35.40471225711866,27,45,3.5842222413756284,196.752802143646,196,197,0.4399623623513803,0.2793196096415022,-0.0341000966727733,6.270862579345703,0.4074742648383636,0.0263968872643414,-0.1267510056495666,1.3164029121398926,0.1134526426853356,0.013225544620881,0.0,1.3164029121398926,0.0953332519216172,-0.1005548494520967,-0.2664331495761871,0.2504599690437317,0.0640176618339483,2016
5093,262.367502259,0.1199920859136036,-0.1233134493231773,28.580076217651367,1.115467442661254,0.0280048334051457,0.0,3.419309377670288,0.1959633680831312,40.436877664718835,25,51,3.2513973098848075,196.46392328334235,195,197,0.5350180817321731,0.4983629245926336,-0.0024980569723993,118.21219635009766,4.460516671887181,0.0475609363000082,-0.1084554269909858,3.096167802810669,0.182989672836041,0.0253854726013925,0.0,3.096167802810669,0.1774947256796077,-0.122215109160079,-0.393330842256546,1.2512987852096558,0.0992856564133405,2016
5101,263.786647595,0.1481176551525637,-0.1282082498073578,7.400335788726807,0.4909962202353931,0.0829941306155308,0.0,7.400335788726807,0.4911815943980274,36.39286113680957,22,48,3.652434278120903,195.95509829237955,194,197,0.7398345605352968,0.4449098052433638,-0.0091397613286972,11.86706829071045,0.97830486124064,0.1243545760999155,-0.1526368260383606,8.976909637451172,0.5136438524233202,0.0816934102436249,0.0,8.976909637451172,0.5132081312030923,-0.069269894569024,-0.3439409732818603,1.3385871648788452,0.1452537988670337,2016
5107,376.346755879,0.2083843965699617,-0.1142320334911346,31.97466278076172,1.7389680338037372,0.1523355730688393,0.0,31.97466278076172,1.7411431490458058,47.79297267334989,34,63,4.333461819519212,196.13182455608415,194,197,1.0169643192796651,0.5363156201148357,0.0046557374298572,76.62835693359375,3.931457964753472,0.1928454843192128,-0.1549293249845504,28.078784942626953,1.6086803551410551,0.1439007962988669,0.0,28.078784942626953,1.6110005782862258,-0.0046490307119634,-0.3077583611011505,14.625897407531738,0.743747911295404,2016
5120,1873.73390115,0.0301290640199646,-0.1149064972996711,3.3549282550811768,0.1258126013279456,0.010828417150177,0.0,3.3549282550811768,0.1167743418945304,45.28717896341976,28,61,5.377370709640679,194.95399495034707,191,196,0.8630056337883274,0.2012964286272938,0.0021070030052214,5.356832504272461,0.20272065302615,0.0203172656708971,-0.1896464377641677,3.873859882354736,0.1376016153150452,0.0111950670505748,0.0,3.873859882354736,0.1254407362673211,-0.1241323793406403,-0.3613686561584472,2.2021310329437256,0.0975254041461897,2016
5125,200.129882946,0.0156125773699363,-0.1460230946540832,4.910887718200684,0.2459707029070029,0.0232223770395066,0.0,4.910887718200684,0.240786242634509,44.47148614811941,31,58,4.331948354217801,197.0,197,197,0.0,0.2081698560681686,-0.0837112590670585,7.0514817237854,0.3574598976933527,0.0115062749892014,-0.1884155720472335,5.007784366607666,0.2423673451405978,0.0225162217300364,0.0,5.007784366607666,0.2355556080198754,-0.1520521303998079,-0.3742353022098541,2.4179911613464355,0.1209357767725202,2016
5129,132.796551084,1.4672008250809565,-0.0085347248241305,27.1336669921875,3.151392077172193,1.250709450922484,0.0,27.1336669921875,3.2249335776340895,37.71545929798357,23,47,4.392246015341082,196.0,196,196,0.0,2.1107666272757535,0.1169737353920936,35.178890228271484,4.383809345621121,1.4526577437338204,0.0269714519381523,30.705333709716797,3.2774988579221462,1.2512228035887882,0.0,30.705333709716797,3.343800329810161,0.8909199688823799,-0.2283112555742263,19.730274200439453,1.928864206273756,2016
5134,232.191767256,0.033662110286916,-0.0579244010150432,2.3654937744140625,0.1188378361033641,0.0131486027606917,0.0,2.3654937744140625,0.1149182726385294,45.91629966095967,29,58,4.646620816559537,195.9625788566317,194,196,0.2678204892740612,0.1797841161748785,0.0096015874296426,6.160115718841553,0.2937421591696993,0.0241079332982365,-0.0801775306463241,2.444948673248291,0.1153018320446577,0.0116838908082215,0.0,2.444948673248291,0.1089229530211866,-0.1214781884742424,-0.3499307334423065,0.626726508140564,0.0735265959041746,2016
5138,364.832359366,0.0365793932258774,-0.1162556782364845,3.843476057052612,0.2042329064924127,0.0285390336684659,0.0,3.843476057052612,0.1955029754268802,49.280275563775504,30,71,8.164097946480261,196.83874479525997,196,198,0.3707596676357528,0.2353591896619517,0.0226195361465215,6.5453925132751465,0.378060532569448,0.0399399759675756,-0.1520389169454574,5.342771530151367,0.2257730673088301,0.0290945556841506,0.0,5.342771530151367,0.2174870760542155,-0.1090456567908102,-0.3257615864276886,1.4679538011550903,0.1006393356604058,2016
5147,387.286730615,0.3892692814232782,-0.070452481508255,20.48408889770508,1.2549107872138128,0.2855739390589242,0.0,20.48408889770508,1.2707680712793052,47.41235964884014,31,62,6.267309502992707,193.6835648158803,190,196,1.26241825416014,0.8043709541455345,0.0067612901329994,34.913902282714844,2.202801478688755,0.3744509761623917,-0.0651875287294387,21.596508026123047,1.290225463671243,0.2840804513252901,0.0,21.596508026123047,1.3031333014564752,0.0927860150346414,-0.2743518054485321,9.636528968811035,0.5799273753669499,2016
5148,423.6550964,0.8830780358969365,-1.5,28.67665100097656,2.50297602002682,0.8066250576924707,-1.5,28.67665100097656,2.515776075236792,21.4215117382375,8,34,4.052656471026712,186.18669005739423,183,193,2.556841854914252,1.214368025499591,-1.5,43.30983352661133,3.3457896428215435,0.8652110923755364,-1.5,36.63323974609375,2.562975366727847,0.8053831763919599,-1.5,36.63323974609375,2.570658202086913,0.510531966102824,-1.5,24.40172004699707,1.7413194259965985,2016
5154,1429.08227891,0.1874651583241985,-0.0772612616419792,21.362037658691406,1.0797947505775178,0.1400971031089521,0.0,21.362037658691406,1.0819007561026326,48.29959044636312,32,61,5.406092806456929,193.80066024105113,187,196,2.1085475994103664,0.4365851301292456,0.0093715582042932,35.39247131347656,1.6862654141598836,0.1764545656633858,-0.16221883893013,23.34906959533691,1.070967214331279,0.1363196768668267,0.0,23.34906959533691,1.0731851996015136,-0.0165314855507966,-0.3296278715133667,15.691702842712402,0.7024001124613741,2016
5172,721.682645254,0.1772493411138042,-0.0708135664463043,20.04292106628418,1.0903647357102249,0.1231693049177048,0.0,20.04292106628418,1.092551177901648,49.772263515016114,28,66,6.260204699082853,192.990686882564,185,196,1.940149279156422,0.4615696248080638,-0.0086663858965039,41.08351516723633,2.2199482780093964,0.1711930712789206,-0.1118498891592025,19.988161087036133,1.0835859706498243,0.1211628675921917,0.0,19.988161087036133,1.0853906955652417,-0.0428798674205362,-0.3381523191928863,9.370471000671388,0.4903818560043083,2016
5190,46.884779516,0.3621917361254859,-0.0184819251298904,4.1753034591674805,0.583248040732577,0.265449009110495,0.0,4.1753034591674805,0.615303691851685,37.08918846871548,27,46,3.434563551051541,184.12079667923385,182,187,1.231142070099437,0.6639450207808244,0.0295153874903917,7.528881549835205,1.060678273829025,0.3426860383360596,-0.0530023425817489,4.781609535217285,0.5752177813816675,0.2513223094232597,0.0,4.781609535217285,0.6030858807879765,0.0933374719845329,-0.1469545364379882,1.8521872758865356,0.2664557823256174,2016
5197,241.142177437,0.178015203060664,-0.1389321684837341,6.119499206542969,0.3805912109907883,0.0616795902949804,0.0,6.119499206542969,0.37642161250323,27.42567897941948,19,36,2.90567029041301,185.7663169904135,181,192,2.486722646692596,0.3435482846356134,-0.1389321684837341,9.284201622009276,0.610579651062211,0.1569084103972452,-0.1879283189773559,7.214681625366211,0.3924527581470572,0.0603411701170048,0.0,7.214681625366211,0.3838122927206961,0.0174716146217812,-0.2654308974742889,3.2664287090301514,0.2159345174874032,2016
5209,247.880390496,0.1067596824008701,-0.0760429576039314,11.432438850402832,0.4675082404702234,0.0477117392723625,0.0,11.432438850402832,0.4703642693343751,38.69348650714668,25,50,3.8769379012116327,196.99306967821968,196,197,0.1152198068198403,0.3289316631752907,-0.0492300949990749,12.94848918914795,0.6408278873470019,0.0867994517833824,-0.0972982347011566,11.204620361328123,0.4697894938161083,0.0469154618405001,0.0,11.204620361328123,0.4697800342897689,-0.0798723836180993,-0.3548893332481384,9.766324043273926,0.3289950954301605,2016
5212,67.8568045618,6.389391287295536,0.2489116936922073,35.72762680053711,5.789516172481174,6.3444019894480395,0.0,35.72762680053711,5.851098742660299,38.04496275041462,26,48,4.2571064406370605,195.46658067233523,195,196,0.4980207740212851,8.9189373276951,0.3829130828380584,44.37983322143555,8.145029311006502,6.343243425528747,0.2155591547489166,38.19162368774414,5.975906251973986,6.303004062115809,0.0,38.19162368774414,6.029559609348184,4.511730202429884,0.1068752780556678,24.704368591308594,4.216807655275561,2016
5234,1957.26270789,0.0062285363419831,-0.1131948679685592,3.593637704849243,0.090867229713055,0.0039963466058562,0.0,3.593637704849243,0.0796013545636366,45.80918370417516,24,75,11.244309658115778,193.29890922254975,184,197,4.373098636369333,0.1824953194190599,-0.0047042658552527,5.615009307861328,0.1562968101657346,0.0048038813213391,-0.1675695776939392,3.865849018096924,0.0915713085264888,0.0037423726594874,0.0,3.865849018096924,0.0760707012048453,-0.1405743942631159,-0.4059363305568695,1.2213129997253418,0.0616776715906474,2016
5237,203.320803593,0.4480240965668622,-0.0457169897854328,15.466078758239746,1.1544084274134887,0.2595744717309571,0.0,15.466078758239746,1.1837943422757546,32.352471648160595,17,44,4.344403481308176,195.24072391038035,191,196,1.3360377282197542,0.813205601757597,0.0217659268528223,25.111770629882812,2.0987547794587993,0.4332810079125102,-0.100196324288845,17.715892791748047,1.1920759483031311,0.2539371375271603,0.0,17.715892791748047,1.218025626476767,0.1621503807826108,-0.2242711186408996,9.555066108703612,0.5811146312086027,2016
5240,237.743451478,0.1728471916082119,-0.0740101933479309,2.889364004135132,0.2386167297913131,0.0398301082385608,0.0,2.889364004135132,0.2320521210142913,44.70414752429501,27,55,5.292089097072521,196.8118682078231,195,197,0.444509956382791,0.3800357958736897,-0.0161167178303003,4.994882583618164,0.4485983840648851,0.1695210737130781,-0.0683313012123107,2.9964892864227295,0.2327820657557339,0.039090948858638,0.0,2.9964892864227295,0.2293201954166606,0.0140412657943036,-0.2326403111219406,1.487116813659668,0.1570577061551057,2016
5250,1560.24755631,0.0887685954740975,-0.1275714635848999,16.443552017211914,0.5462533265402887,0.0490566409693419,0.0,16.443552017211914,0.5437059923223494,32.792455078961524,17,48,4.384929417607753,192.86345623830644,182,197,3.121847602810051,0.2558331858171707,-0.0954489633440971,32.07326126098633,1.0136421780176303,0.0765087319360013,-0.1654244512319564,14.452610969543455,0.5077611390553187,0.0470462292141063,0.0,14.452610969543455,0.5036766031931786,-0.079383694073992,-0.4185715913772583,9.32432746887207,0.2796150910319214,2016
5264,214.195945828,0.2227122584571433,-0.092364564538002,15.625330924987791,1.0970459572715323,0.1594839363816414,0.0,15.625330924987791,1.1021444148318946,35.39977912525262,22,46,4.536858855846945,195.70793273738832,195,197,0.486918771699193,0.5258294586595339,-0.0010982962558045,39.308292388916016,2.194085950355555,0.2274452694206623,-0.1789563149213791,21.57146453857422,1.2925927701525628,0.1690374386196685,0.0,21.57146453857422,1.2964617202326052,-0.0305751398331829,-0.2796186804771423,6.75818395614624,0.4380898887592403,2016
5282,253.760538519,0.2000345929244179,-0.139279156923294,9.78873348236084,0.5962823846422541,0.1188438377566918,0.0,9.78873348236084,0.5966042308609546,32.795915204204576,22,42,3.5315870586482307,195.80400659428923,195,196,0.3932558940245845,0.4026390718310479,-0.0899493768811225,11.290565490722656,0.767223402534983,0.1761439736183584,-0.1227951124310493,9.894845962524414,0.5748795401520994,0.112200700187373,0.0,9.894845962524414,0.568969191350034,0.04386815978217,-0.2912406921386719,9.00515365600586,0.4476153621075484,2016
5284,1384.19329471,0.0177642065138523,-0.114865630865097,4.570714950561523,0.1696778300572899,0.0130730505157424,0.0,4.570714950561523,0.1635783047041033,41.17712415897171,22,65,6.9978744818908,195.209322100053,184,197,2.952796557419918,0.1809831360613586,-0.0314186178147792,10.220951080322266,0.3386607134444752,0.0178205142088709,-0.119075134396553,5.325921535491943,0.1738173481219261,0.0128680383655173,0.0,5.325921535491943,0.1680764032807654,-0.1326627616662413,-0.366612821817398,1.318034529685974,0.0667608053574673,2016
5310,332.204628468,0.1106392027159225,-0.0948823168873786,6.512338161468506,0.442096442752141,0.0768227961856622,0.0,6.512338161468506,0.4446402862638704,34.757379117781284,22,46,4.350191697499058,191.00249953016348,186,195,2.0810188347010654,0.3149146716088413,-0.0151707921177148,14.565017700195312,0.9948494706290252,0.0991082548683326,-0.0977255478501319,6.766931533813477,0.4389645042989303,0.0741635596317577,0.0,6.766931533813477,0.4393931790329768,-0.0541658557716241,-0.2639942169189453,3.4313948154449463,0.2366582005971682,2016
5313,190.225121307,0.1355005128945216,-0.0828899815678596,7.693834781646728,0.4996950248623848,0.070126316223199,0.0,7.693834781646728,0.500329349810948,28.370624052278988,21,35,2.412580664005157,184.7067005929271,181,188,1.7257635360663022,0.324828983630075,-0.0360014848411083,13.1986083984375,0.8842184149140295,0.1157957421197683,-0.108531542122364,7.665869235992432,0.5027191160678974,0.0675636526867555,0.0,7.665869235992432,0.5012458809840856,-0.0225042814002011,-0.2399542927742004,6.058435440063477,0.2757644345166428,2016
5318,151.843009904,2.7802493790710687,0.2742063403129577,19.175207138061523,2.8545907484683513,2.530288077403427,0.0,19.175207138061523,3.031792119976665,28.854867829104055,18,42,4.247382581527986,195.89853862212948,194,196,0.3845183321690359,3.938602325835249,0.3177891671657562,38.80464553833008,4.403770632011478,2.770511106497352,0.2158615440130233,19.76859474182129,2.8897483278401985,2.53061688270185,0.0,19.76859474182129,3.0575406453257243,1.9079672420698572,0.0784961804747581,12.57630443572998,1.9106259215903525,2016
5361,2841.11608763,0.0232398287790912,-0.1865628510713577,31.97466278076172,0.7090848765703597,0.0387917883015619,0.0,31.97466278076172,0.7061781760143812,47.94404888628286,25,69,6.802320921219322,195.72078121926444,187,197,1.0603810570071894,0.2369047926125493,-0.0998906344175338,76.62835693359375,1.6212336402408585,0.0195479210618989,-0.2040997296571731,28.078784942626953,0.6802251743273899,0.0381140936042415,0.0,28.078784942626953,0.6765820823382719,-0.1362608533460004,-0.3534047603607178,14.625897407531738,0.2931697379896245,2016
5364,201.199157761,0.1268609411553705,-0.1659627705812454,9.98814868927002,0.6736092987163518,0.0995965537680861,0.0,9.98814868927002,0.6709308318443544,29.126047094812083,20,43,3.4081928772480867,195.62115175983067,194,197,0.6261746553553553,0.3121000519252578,-0.1130443811416626,18.384397506713867,1.1670292033894385,0.0997103198560201,-0.1597457081079483,9.314356803894045,0.6440474667823054,0.0951807310776798,0.0,9.314356803894045,0.6403555181106709,-0.0256290130104341,-0.3240421414375305,6.612346649169922,0.4354721624621108,2016
5368,205.000675731,0.1675959490730801,-0.1695043891668319,14.883495330810549,0.7083463226632287,0.1120525602587378,0.0,14.883495330810549,0.7093014501214424,32.88636006837846,23,44,3.4819977345752102,195.45903397990517,194,196,0.5038112459386819,0.3976338376765839,-0.0624778307974338,24.411264419555664,1.103594845233032,0.1474728973722017,-0.1637031883001327,14.240967750549316,0.7025607411396563,0.1113145924343873,0.0,14.240967750549316,0.7000007955202937,0.00163351321273,-0.2545873522758484,7.569774627685547,0.3988826986393339,2016
5376,132.719285332,2.5592926678845367,-0.0685350000858306,35.06331253051758,4.575694006284667,2.455639337405557,0.0,35.06331253051758,4.623750901329784,27.077580229293897,14,39,4.89700698701131,193.97779767474748,191,196,1.340572952931398,3.582058957447359,-0.0041011283174157,47.8194694519043,6.197729007880644,2.4908068044095635,-0.0724582821130752,35.184326171875,4.465982778468995,2.3897480852733177,0.0,35.184326171875,4.512345056886463,1.623739663402392,-0.1548819094896316,25.5052433013916,3.021553584254427,2016
5380,36.8073404807,7.283326383512923,0.5041620135307312,49.20627975463867,9.616648008339633,7.212662279018817,0.0,49.20627975463867,9.679518872826469,37.66956964727573,26,46,3.938982337361171,195.07573625733843,194,196,0.8070041838774951,10.77505740275215,0.7436773180961609,67.33180236816406,14.09836278823638,7.644987102200861,0.4159640669822693,51.357086181640625,10.294553175276564,7.574913140586426,0.0,51.357086181640625,10.354089555237737,3.7071980065436616,-0.007204305846244,24.32995986938477,4.811299668010864,2016
5400,167.739650136,0.6915843526116072,-1.5,26.49925994873047,2.1487686685560403,0.5928335858097913,-0.0132112856954336,26.49925994873047,2.1681472445917427,27.442510250812074,14,40,4.772722531657783,189.14623781884035,184,194,2.1561505802007424,1.1650320438078572,-1.5,37.828399658203125,3.4239735036841235,0.669453358030135,-1.5,26.587242126464844,2.2063786586233953,0.5812530827968119,-0.0735532939434051,26.587242126464844,2.222776204743911,0.3358915773256814,-1.5,14.84275722503662,1.337449546565877,2016
5411,216.416443168,0.0573209069874264,-0.1460262686014175,5.317214012145996,0.3277735470927443,0.0710650000380139,-0.0209251157939434,5.317214012145996,0.3223117386698272,49.32199370677532,24,61,7.1433118088818475,196.99588837155588,196,197,0.0619276532615077,0.2906971866739383,-0.0381369404494762,11.2173433303833,0.6425907057246755,0.0523680718207687,-0.1320275217294693,5.415324687957764,0.2959941281334149,0.060152485198247,-0.0161408558487892,5.415324687957764,0.2909897351834177,-0.1042981829586295,-0.3363268971443176,2.526310920715332,0.1501429429134025,2016
5440,114.871191397,2.5321137906752123,0.1437089741230011,31.56572532653809,4.982702183991869,2.183803941929213,0.0,31.56572532653809,5.116205561504808,26.978074608530697,16,37,3.5088514994918367,189.72139980407096,185,193,1.8162668060934144,3.466519050771193,0.1498923301696777,44.27388381958008,6.8069999226358835,2.421438580116971,0.1232316270470619,31.3569278717041,4.7665863598387785,2.0843615599989085,0.0,31.3569278717041,4.894717696785298,1.804295685532019,0.0158981345593929,23.281145095825195,3.5441380741457533,2016
5480,1074.94731284,0.0254633628012404,-0.093575969338417,3.0873844623565674,0.1047940186433311,0.0070017550435228,0.0,3.0873844623565674,0.0955472186747979,43.407187750208465,25,66,6.314085727253595,188.7972428842268,183,196,3.452659768298528,0.1752984076613349,-0.0119168926030397,6.224944591522217,0.1833296845746501,0.0256488893700211,-0.1289251893758773,3.3330023288726807,0.0999157273381602,0.0063973041113872,0.0,3.3330023288726807,0.0890886362986283,-0.1241334453356308,-0.3334982395172119,1.2593886852264404,0.0679183186809914,2016
5483,316.767418238,-0.0299726333441708,-0.2366193085908889,3.291253089904785,0.186093719872104,0.0167090079360247,-0.0042471685446798,3.291253089904785,0.169684962937263,24.321416577535572,11,36,3.8096219254022032,186.21116589106165,181,193,2.887304806854511,0.0734624691641505,-0.2262826412916183,6.677500247955322,0.320039566494967,-0.0437119498825319,-0.2484895586967468,3.480851411819458,0.1826911911783203,0.0152562247621553,-0.0936422646045684,3.480851411819458,0.1651252565441065,-0.1269211172522893,-0.357140451669693,1.948336601257324,0.1091847164088071,2016
5490,1255.5854781,0.0358839221060649,-0.0930625721812248,11.6427640914917,0.2930566891952819,0.0279637572432723,0.0,11.6427640914917,0.2909961812240623,59.7211688919126,41,79,4.698144530081428,194.54632480086187,192,196,0.7669553510622036,0.240714270708949,0.0083476724103093,20.574254989624023,0.5707934572911889,0.0395052165468159,-0.0978697836399078,10.80436897277832,0.3014357177610201,0.0270840155177306,-0.016621395945549,10.80436897277832,0.2995602469857193,-0.129467345356166,-0.2833189964294433,6.235365390777588,0.1654891170577072,2016
5495,937.322945012,0.0510334402443908,-0.1310186237096786,4.90804386138916,0.1848201753562407,0.0158999532277353,0.0,4.90804386138916,0.1708312061351343,38.90944979004474,21,58,6.258134008685102,188.7230222174998,181,196,2.984619448796356,0.2300853987449303,-0.105100616812706,18.53365707397461,0.5385489870545611,0.044490524949305,-0.172157347202301,5.673163890838623,0.1802244229355809,0.0151570766696739,0.0,5.673163890838623,0.1694174694846315,-0.1162615191033407,-0.3938003480434418,2.372892379760742,0.1066228093928067,2016
5541,118.314349822,0.6883621448736825,-0.0608383528888225,24.986534118652344,2.0514975097498205,0.4729163809772784,0.0,24.986534118652344,2.0860550019768813,28.180715708766,19,36,3.2838157613221917,186.24957739676415,182,191,1.6194384363750265,1.1127984924885277,-0.0181113053113222,41.166019439697266,3.4941393039699618,0.6415888009525313,-0.0842503458261489,25.869770050048828,1.8580063070744468,0.441214501509608,0.0,25.869770050048828,1.8897509014094305,0.3856557327683347,-0.1584348082542419,15.182909965515137,1.1930162381311575,2016
