system:index,areakm2_cab,areakm2_mun,areakm2_munNoCab,mpio_ccnct,.geo
000000000000000000fe_00000000000000000a64_000000000000000000a3,1.4676730377197265,55.42098913793945,53.956754623046876,15491,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000101_00000000000000001217_000000000000000000a4,0.39327679748535155,475.039209348999,474.6465945367432,15507,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000104_000000000000000011ba_000000000000000000a5,4.632147203735352,305.1110879996338,300.48057504650876,15516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107_00000000000000001221_000000000000000000a6,0.4303450228271484,252.63278768005372,252.20510762719726,15531,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010a_0000000000000000122c_000000000000000000a7,0.8333116661376954,263.0970318303223,262.26123687646486,15542,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010c_00000000000000001230_000000000000000000a8,4.079815061950684,1513.5898234096069,1509.5146860925904,15572,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010e_00000000000000001250_000000000000000000a9,1.3995102006835938,125.70824329833984,124.31265966601562,15599,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010f_00000000000000001256_000000000000000000aa,0.64286509765625,220.66416196105956,220.02172482189943,15600,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000111_00000000000000001259_000000000000000000ab,0.5607556997070312,248.6620765596924,248.10275303405763,15632,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000113_0000000000000000125d_000000000000000000ac,1.246632107788086,167.59022646008302,166.34495986791993,15646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000119_00000000000000001267_000000000000000000ad,0.14302400329589843,195.92078957055665,195.77950158789062,15681,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a_0000000000000000126d_000000000000000000ae,0.6212744213867187,67.95470477966309,67.33252333154297,15686,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011c_00000000000000001272_000000000000000000af,2.0314394650878906,116.71962905200195,114.68900019848633,15693,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000120_00000000000000001268_000000000000000000b0,0.46331414196777343,119.213890696167,118.75233323962402,15740,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000122_00000000000000001278_000000000000000000b1,0.15443017663574218,603.5911343303222,603.4388132705078,15755,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000124_00000000000000000a29_000000000000000000b2,22.11318287475586,208.32487805175782,186.20466463183593,15759,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012e_0000000000000000128c_000000000000000000b3,0.6472333211669922,121.81882880725098,121.1706031550293,15804,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f_00000000000000000a6b_000000000000000000b4,1.3541895615234374,93.75347526196289,92.39557898669433,15806,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000132_00000000000000001293_000000000000000000b5,0.9759364365234375,168.26217245788575,167.28414416235353,15814,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000138_0000000000000000129a_000000000000000000b6,0.9785168614501953,165.32857817456053,164.34921581958008,15837,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013a_0000000000000000129d_000000000000000000b7,0.47821557360839845,146.10083662878418,145.62127723547363,15842,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013b_0000000000000000129f_000000000000000000b8,0.9302730776367187,159.99764986315918,159.07053485522462,15861,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013f_000000000000000011ff_000000000000000000b9,1.2773557141723633,475.71992189874265,474.4436190298462,17013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000141_000000000000000012b9_000000000000000000ba,0.5963916042480468,149.56502763433838,148.96901063183594,17050,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000142_000000000000000012bb_000000000000000000bb,0.5948315126953125,113.34653877886963,112.75062411376953,17088,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000143_000000000000000012c0_000000000000000000bc,4.973744869018555,109.38620092053223,104.42263904199218,17174,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000144_000000000000000012c1_000000000000000000bd,0.4356903397216797,192.61191364727785,192.17622750421143,17272,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000145_00000000000000000b20_000000000000000000be,7.650651196472168,549.240375293396,541.5864951061401,17380,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000147_000000000000000012d5_000000000000000000bf,1.297699083251953,197.91304034088134,196.61449163909913,17433,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000148_000000000000000012d8_000000000000000000c0,0.22292752850341796,36.889287002197264,36.66614011157227,17442,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000149_000000000000000012e5_000000000000000000c1,0.7496433381958008,90.32600784997558,89.57589339282227,17444,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014b_00000000000000000ab0_000000000000000000c2,0.8985262204589843,369.33930268127443,368.4370754055176,17486,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014d_000000000000000012ef_000000000000000000c3,1.361506646118164,257.1143761555786,255.7514096130371,17513,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014e_000000000000000012f9_000000000000000000c4,2.239848701171875,112.22343196728515,109.97549735986328,17524,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014f_00000000000000001303_000000000000000000c5,1.2671660349731446,498.54359010888675,497.2822110548096,17541,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000150_0000000000000000130d_000000000000000000c6,2.4830253818359376,384.16804182373045,381.6844552543335,17614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000151_0000000000000000131a_000000000000000000c7,0.35978524291992187,89.8908455994873,89.53154966192626,17616,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000152_00000000000000001313_000000000000000000c8,1.565974216796875,388.09368054418945,386.5313200731201,17653,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000154_0000000000000000132c_000000000000000000c9,0.4716884842529297,60.94172284204102,60.46831587097168,17665,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000155_00000000000000001331_000000000000000000ca,2.0403118601074217,121.59680861175538,119.55785559729004,17777,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_00000000000000001333_000000000000000000cb,1.0335134501953125,558.9035693435059,557.868466229248,17867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000157_0000000000000000133a_000000000000000000cc,4.8540748383789065,455.04320342956544,450.1956925447388,17873,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000158_00000000000000001349_000000000000000000cd,2.55997828125,112.90422680438232,110.3439694741211,17877,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015b_0000000000000000134e_000000000000000000ce,0.9329982890014649,1191.6220618981017,1190.6878420192565,18094,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015c_00000000000000001351_000000000000000000cf,2.3713230011596678,12785.649638220002,12783.277863955871,18150,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015d_00000000000000001355_000000000000000000d0,0.7732211940612793,403.3754023082886,402.6016240723877,18205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015e_00000000000000001356_000000000000000000d1,2.1542296779174803,1106.0712940881347,1103.9212953528443,18247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015f_00000000000000001358_000000000000000000d2,1.0796416039428711,1234.712585338623,1233.6363731580811,18256,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000160_00000000000000001359_000000000000000000d3,0.416653459777832,1701.0540221235963,1700.6331615002136,18410,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000161_0000000000000000135d_000000000000000000d4,0.3620272571105957,1220.5971891905822,1220.229550068207,18460,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000163_00000000000000001366_000000000000000000d5,2.420312567932129,4146.384138205444,4143.9678728302615,18592,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000164_00000000000000001369_000000000000000000d6,0.5649891789245606,1304.754724019806,1304.1910227920532,18610,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000165_0000000000000000136c_000000000000000000d7,4.88265419342041,17464.50983464441,17459.6242064068,18753,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000166_00000000000000001380_000000000000000000d8,0.45861118460083006,42312.85923601016,42312.40010802518,18756,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000168_0000000000000000138b_000000000000000000d9,0.6002339454650879,1330.1860809530335,1329.5921207377014,18860,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016a_000000000000000013a9_000000000000000000da,0.3584185433349609,236.71319576205445,236.35816580404662,19022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b_000000000000000013af_000000000000000000db,0.4910810250549316,775.779586138031,775.2885743281555,19050,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016c_000000000000000013b7_000000000000000000dc,0.7552392963256835,413.19918539935304,412.44407744470215,19075,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016d_000000000000000013c3_000000000000000000dd,0.8473508415222168,797.8236610701294,796.9772798725586,19100,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016e_000000000000000013ca_000000000000000000de,0.5533961397094727,435.01525111199953,434.46215644622805,19110,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016f_000000000000000013d3_000000000000000000df,0.5531575723876954,552.2890910740051,551.7353996473083,19130,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000170_000000000000000013dc_000000000000000000e0,0.6894524752197265,354.7276719152832,354.03612624786376,19137,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000171_000000000000000013e3_000000000000000000e1,1.8644909600219726,266.55397797058106,264.6938330569458,19142,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000172_000000000000000013f1_000000000000000000e2,1.6359892868652344,325.894452319397,324.2564121273804,19212,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000173_000000000000000013fb_000000000000000000e3,1.1927407531433105,2739.5597692909546,2738.3658291250304,19256,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000175_00000000000000001419_000000000000000000e4,0.6489837811889648,98.86369847595215,98.21375140911866,19300,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176_0000000000000000142c_000000000000000000e5,2.533339435394287,2567.931102563446,2565.3927623369445,19318,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000177_0000000000000000143b_000000000000000000e6,0.3094707317504883,866.3266648561402,866.017368595459,19355,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000178_00000000000000001441_000000000000000000e7,0.4769438334350586,234.4683359113159,233.9918299020996,19364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017a_00000000000000001445_000000000000000000e8,0.4919035249633789,516.0803677358704,515.5893510213929,19397,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017c_00000000000000001460_000000000000000000e9,2.6438888453369143,697.9828887353821,695.3413331046448,19450,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017d_0000000000000000146d_000000000000000000ea,3.228203639892578,189.69647621136474,186.47019468566896,19455,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017e_00000000000000001477_000000000000000000eb,1.3825437145385742,511.51282098947144,510.12913012313845,19473,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f_00000000000000001474_000000000000000000ec,1.2716493724975586,69.67901683062745,68.41141821038818,19513,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180_0000000000000000147f_000000000000000000ed,0.61824197265625,1793.152940605835,1792.534711017212,19517,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000181_00000000000000001499_000000000000000000ee,2.286356208831787,755.3352287926331,753.0523178639527,19532,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000184_000000000000000014af_000000000000000000ef,4.377313219360351,109.12629009051514,104.84085830523682,19573,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000185_000000000000000014b4_000000000000000000f0,0.31929100405883787,848.3297004511719,848.01160791568,19585,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000186_000000000000000014ba_000000000000000000f1,0.24085959210205077,169.0937202147522,168.85536030844116,19622,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000187_000000000000000014be_000000000000000000f2,0.17722364071655272,419.0087928109436,418.83133286239627,19693,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000188_00000000000000000abe_000000000000000000f3,11.003834623901367,518.1859600349732,507.1793753515625,19698,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000189_000000000000000014cb_000000000000000000f4,0.3732257745666504,3619.411261171478,3619.0385922474975,19701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018a_000000000000000014d0_000000000000000000f5,4.833978073425293,680.9726605439453,676.1471291879883,19743,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018b_000000000000000014d2_000000000000000000f6,0.28052638497924803,515.9708930847473,515.6941077906189,19760,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018c_000000000000000014d9_000000000000000000f7,2.8202853146972657,392.3671629110718,389.54517180963137,19780,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018d_000000000000000014d6_000000000000000000f8,0.206366708984375,135.86338517581177,135.65589623739623,19785,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018f_000000000000000014de_000000000000000000f9,1.3081041383361816,2057.7442866180727,2056.4377789706114,19809,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000190_000000000000000014f1_000000000000000000fa,0.9498270639038086,492.1680847773437,491.22096636395264,19821,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000191_000000000000000014f9_000000000000000000fb,0.8762704794311523,404.45750318859865,403.58035263446044,19824,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000192_000000000000000014fe_000000000000000000fc,3.642214277832031,81.63065683666993,77.98930718371582,19845,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000194_00000000000000001526_000000000000000000fd,11.553951469970704,877.6888937711182,866.1298618789062,20011,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000195_00000000000000001530_000000000000000000fe,11.73927639880371,1753.1131997939453,1741.3751393580321,20013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000196_00000000000000001534_000000000000000000ff,1.796825769897461,637.8626380389404,636.05754991333,20032,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000197_00000000000000000afa_00000000000000000100,3.0039532467041017,1225.3726567662354,1222.353606463745,20045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000198_00000000000000001541_00000000000000000101,9.654697736938477,586.1816401260986,576.5146008300782,20060,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000199_00000000000000001543_00000000000000000102,2.0523620910644533,1376.4165254228515,1374.377525232666,20175,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019a_0000000000000000155e_00000000000000000103,3.18036202734375,1114.5014932634278,1111.3126123592529,20178,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019b_0000000000000000156b_00000000000000000104,5.441983342773438,915.1770313516846,909.7483889708252,20228,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019c_00000000000000000aeb_00000000000000000105,3.6645609296875,956.4534424732666,952.7908362215576,20238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019d_00000000000000001578_00000000000000000106,3.6248109279785155,813.9056897069091,810.2816633962402,20250,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019e_0000000000000000157d_00000000000000000107,1.8684564688720704,326.89253548168944,325.02457714086916,20295,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a0_00000000000000001588_00000000000000000108,1.0288185439453126,802.877613975708,801.8509124019776,20383,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a1_00000000000000001592_00000000000000000109,4.930120150878906,755.892959105835,750.9714335715332,20400,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a2_00000000000000001596_0000000000000000010a,1.86471346875,136.7720807565918,134.9053812689209,20443,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a3_00000000000000001597_0000000000000000010b,2.0278158935546875,531.8458721099854,529.8165933121338,20517,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a4_00000000000000000aef_0000000000000000010c,2.654395246826172,423.3374268120117,420.6846776501465,20550,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a5_0000000000000000159d_0000000000000000010d,2.0569682581787108,743.821584866211,741.7636037681884,20570,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a6_000000000000000015a6_0000000000000000010e,1.2990583471679686,549.4142012248535,548.1174335751953,20614,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a7_000000000000000015aa_0000000000000000010f,2.9745518565673827,1073.0947945812989,1070.1196626274414,20621,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a8_000000000000000015b6_00000000000000000110,1.9701967320556641,550.2340601906739,548.261527956543,20710,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a9_000000000000000015b9_00000000000000000111,2.645156294921875,646.0091621433105,643.3676796519775,20750,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001aa_000000000000000015c0_00000000000000000112,1.4164403220214843,993.3558029433593,991.940280828003,20770,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ab_000000000000000015c6_00000000000000000113,1.9518896248779296,513.3307250917969,511.3965376875,20787,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ad_00000000000000001613_00000000000000000114,14.173847264282227,1964.826246907715,1950.6750556638183,23068,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001af_00000000000000001628_00000000000000000115,0.7160631119384766,420.0362612666626,419.3198773369751,23090,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b0_00000000000000001634_00000000000000000116,19.366145985595704,290.8503911334229,271.4801579008789,23162,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b1_00000000000000001641_00000000000000000117,0.6423783371582031,324.0123303908691,323.36985689160156,23168,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b2_0000000000000000164c_00000000000000000118,3.611990945068359,626.2164544226074,622.6086713254394,23182,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b3_00000000000000001668_00000000000000000119,3.234740094482422,641.2254409626465,637.9984539936523,23189,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b4_00000000000000001680_0000000000000000011a,2.2115890288085938,88.2688515625,86.05758308093262,23300,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b6_00000000000000001691_0000000000000000011b,7.885992988159179,950.9786728406982,943.0984111313477,23417,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b7_000000000000000016ad_0000000000000000011c,0.8573216121826172,366.0787987658691,365.22284831433103,23419,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b8_000000000000000016bb_0000000000000000011d,1.8202423446044922,158.75161282507324,156.93441913635255,23464,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b9_0000000000000000110f_0000000000000000011e,11.082296137695312,1551.1440792217406,1540.060315786438,23466,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ba_000000000000000016cc_0000000000000000011f,1.3648155806884765,203.19206489501954,201.84667573205567,23500,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bb_000000000000000016d8_00000000000000000120,4.484971854492188,1140.6165785853273,1136.1328547625733,23555,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bd_00000000000000001700_00000000000000000121,2.6779427442626953,411.04679632580564,408.36742847839355,23574,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bf_0000000000000000171c_00000000000000000122,2.0455005322265625,117.73101632104492,115.68153963757324,23586,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c0_0000000000000000110d_00000000000000000123,12.050542625,964.7860533980713,952.7334349346924,23660,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c1_00000000000000001743_00000000000000000124,1.4289702889404297,206.76241033190917,205.331349694458,23670,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c2_00000000000000001758_00000000000000000125,3.7681690587158205,207.5002143161621,203.7377908273926,23672,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c3_00000000000000001772_00000000000000000126,2.5164699920654297,315.9946832607422,313.48414539221193,23675,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c4_0000000000000000177e_00000000000000000127,1.1603698481445313,446.8444457990723,445.68889360925294,23678,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c5_0000000000000000178d_00000000000000000128,0.7229321134033203,525.6264379568481,524.9059220147095,23682,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c6_00000000000000000a52_00000000000000000129,3.704448797729492,445.47622665380857,441.7696510628662,23686,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c7_000000000000000017a7_0000000000000000012a,8.059481365844727,4937.715168269348,4929.679343069519,23807,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c9_000000000000000017dd_0000000000000000012b,7.4195909756469725,919.2438813182983,911.8282456104737,23855,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ca_000000000000000017e9_0000000000000000012c,3.879914745605469,85.76441513891602,81.89309627941894,25001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cc_000000000000000017f0_0000000000000000012d,5.506913924560547,123.9481638515625,118.43556282574463,25035,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cd_000000000000000017f5_0000000000000000012e,0.9162837955932617,120.95583863439941,120.04296410491943,25040,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ce_000000000000000017fc_0000000000000000012f,1.3561561915893554,142.47068560150146,141.11160357434082,25053,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1_00000000000000001806_00000000000000000130,1.1814637636108398,102.31666926043701,101.13046958685302,25099,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d4_00000000000000001810_00000000000000000131,6.681834995605469,51.27838384460449,44.5998649375,25126,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d5_00000000000000001822_00000000000000000132,0.5163088326416015,615.6780138693238,615.1608556646119,25148,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6_00000000000000001830_00000000000000000133,0.944800175415039,111.51318916485596,110.57175994750976,25151,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7_00000000000000001827_00000000000000000134,0.4434744390869141,298.5665603458252,298.12490227398683,25154,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001da_0000000000000000183c_00000000000000000135,0.3050724069824219,150.56510335290528,150.26411360455322,25178,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001db_00000000000000001842_00000000000000000136,1.1147819981079101,212.42093025701905,211.3063801680908,25181,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc_00000000000000001847_00000000000000000137,1.576475005493164,300.19039215808107,298.6136035900879,25183,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dd_0000000000000000184a_00000000000000000138,0.755278957397461,132.8886620579834,132.13591962127686,25200,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001de_0000000000000000184f_00000000000000000139,3.206678105224609,53.67855535760498,50.47476604534912,25214,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2_00000000000000001859_0000000000000000013a,1.041669724609375,87.21001106036377,86.19549437322998,25260,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e3_00000000000000000b08_0000000000000000013b,7.883488669006348,158.02670318707274,150.1410775854492,25269,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4_00000000000000001869_0000000000000000013c,1.3826388674926757,460.15845838854983,458.77277370391846,25279,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5_0000000000000000186b_0000000000000000013d,0.23550955981445312,111.20069472766113,110.96440895983886,25281,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e6_00000000000000000b2a_0000000000000000013e,7.793561352233887,67.74561918914794,59.96490837341309,25286,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea_0000000000000000187c_0000000000000000013f,1.0333479309692384,43.0542299899292,42.02248923950195,25295,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001eb_00000000000000001881_00000000000000000140,1.2385872955932618,258.8583821147461,257.6185557610474,25297,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed_00000000000000000ad5_00000000000000000141,21.628984708679198,130.15383026898192,108.53120833117676,25307,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee_0000000000000000188b_00000000000000000142,0.3023630291748047,60.70298383660889,60.4007729286499,25312,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ef_0000000000000000188d_00000000000000000143,0.8501984979248047,170.18457509667968,169.3350431135254,25317,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0_0000000000000000188e_00000000000000000144,8.508127070922852,763.6511251835327,755.1250507456054,25320,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1_00000000000000001899_00000000000000000145,1.3504759639892578,360.58099663446046,359.2340759249878,25322,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8_000000000000000018a9_00000000000000000146,0.3402589697875977,343.83963157202146,343.49914220465087,25372,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fb_000000000000000018c1_00000000000000000147,0.8167648818359375,190.78958475378417,189.975080793396,25394,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd_000000000000000018c7_00000000000000000148,1.8911433147583008,155.4471847701416,153.55205844573973,25402,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe_000000000000000018c5_00000000000000000149,0.5186510649414062,155.63055370178222,155.11449928112793,25407,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000200_00000000000000000b35_0000000000000000014a,8.515753282409667,119.57271687677002,111.05724196276856,25430,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202_000000000000000018d1_0000000000000000014b,1.557318810180664,1196.7445057388916,1195.1878559349975,25438,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203_00000000000000000b36_0000000000000000014c,14.97778050567627,105.94017089544678,90.9575879356079,25473,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000205_000000000000000018df_0000000000000000014d,0.8069374782104493,98.35653817596436,97.55030032318115,25486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000206_000000000000000018de_0000000000000000014e,0.5580653001098633,224.7237318977661,224.17062091137694,25488,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000208_000000000000000018e6_0000000000000000014f,0.4599927202148438,68.94223729840088,68.48449803564453,25491,"{""type"":""MultiPoint"",""coordinates"":[]}"
